Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [20 50] (2,)
training @ iter =  8900 , cost =  0.0434858463705
--> train minibatch error =  0.24
-->  8 46100 chunk_18_50000.pkl
training @ iter =  9000 , cost =  0.00306682963856
--> train minibatch error =  0.12
-->  9 1200 chunk_19_50000.pkl
--> train minibatch error =  0.18
-->  9 1250 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 1300 chunk_19_50000.pkl
--> train minibatch error =  0.14
-->  9 1400 chunk_19_50000.pkl
training @ iter =  9100 , cost =  0.012819618918
--> train minibatch error =  0.14
-->  9 7150 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 9050 chunk_19_50000.pkl
training @ iter =  9200 , cost =  0.181230738759
training @ iter =  9300 , cost =  0.120983980596
--> train minibatch error =  0.12
-->  9 15300 chunk_19_50000.pkl
training @ iter =  9400 , cost =  0.0442475117743
--> train minibatch error =  0.12
-->  9 20550 chunk_19_50000.pkl
training @ iter =  9500 , cost =  0.00738828023896
--> train minibatch error =  0.2
-->  9 26750 chunk_19_50000.pkl
--> train minibatch error =  0.18
-->  9 26850 chunk_19_50000.pkl
--> train minibatch error =  0.2
-->  9 26900 chunk_19_50000.pkl
training @ iter =  9600 , cost =  0.24909812212
training @ iter =  9700 , cost =  0.00226574740373
--> train minibatch error =  0.12
-->  9 35350 chunk_19_50000.pkl
training @ iter =  9800 , cost =  0.0740307793021
training @ iter =  9900 , cost =  0.0201712269336
iter  9999  validation
epoch 1, iter 10000, validation error 1.485000 %
epoch 1, iter 10000, train minibatch error 0.000000 %
epoch 1, iter 10000, train buffer error 0.600000 %
patience =  50000 0.99 19998
FPR, FNR =  0.0192414567564 0.0104064349802
training @ iter =  10000 , cost =  0.132048547268
--> train minibatch error =  0.12
-->  10 1500 chunk_20_50000.pkl
training @ iter =  10100 , cost =  0.0108204651624
--> train minibatch error =  0.2
-->  10 9100 chunk_20_50000.pkl
--> train minibatch error =  0.22
-->  10 9150 chunk_20_50000.pkl
training @ iter =  10200 , cost =  0.0282984990627
--> train minibatch error =  0.12
-->  10 12600 chunk_20_50000.pkl
--> train minibatch error =  0.14
-->  10 13800 chunk_20_50000.pkl
training @ iter =  10300 , cost =  0.113061256707
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
--> train minibatch error =  0.16
-->  10 16750 chunk_20_50000.pkl
training @ iter =  10400 , cost =  0.0123915169388
training @ iter =  10500 , cost =  0.132437095046
--> train minibatch error =  0.12
-->  10 25050 chunk_20_50000.pkl
training @ iter =  10600 , cost =  0.0576659962535
--> train minibatch error =  0.14
-->  10 32450 chunk_20_50000.pkl
training @ iter =  10700 , cost =  0.0215895622969
training @ iter =  10800 , cost =  0.048452604562
training @ iter =  10900 , cost =  0.0134157016873
training @ iter =  11000 , cost =  0.0115740755573
training @ iter =  11100 , cost =  0.0153621053323
training @ iter =  11200 , cost =  0.0953119024634
training @ iter =  11300 , cost =  0.118052460253
--> train minibatch error =  0.12
-->  11 19350 chunk_21_50000.pkl
training @ iter =  11400 , cost =  0.0548119843006
--> train minibatch error =  0.2
-->  11 24950 chunk_21_50000.pkl
training @ iter =  11500 , cost =  0.487320929766
--> train minibatch error =  0.14
-->  11 25000 chunk_21_50000.pkl
training @ iter =  11600 , cost =  0.210796773434
--> train minibatch error =  0.14
-->  11 30100 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 31500 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 33050 chunk_21_50000.pkl
--> train minibatch error =  0.2
-->  11 33450 chunk_21_50000.pkl
--> train minibatch error =  0.3
-->  11 33500 chunk_21_50000.pkl
--> train minibatch error =  0.38
-->  11 33550 chunk_21_50000.pkl
training @ iter =  11700 , cost =  0.00322691048495
--> train minibatch error =  0.12
-->  11 37150 chunk_21_50000.pkl
training @ iter =  11800 , cost =  0.0058156978339
--> train minibatch error =  0.16
-->  11 41250 chunk_21_50000.pkl
--> train minibatch error =  0.16
-->  11 41300 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 41400 chunk_21_50000.pkl
training @ iter =  11900 , cost =  0.0237089302391
iter  11999  validation
epoch 1, iter 12000, validation error 1.711000 %
epoch 1, iter 12000, train minibatch error 0.000000 %
epoch 1, iter 12000, train buffer error 1.200000 %
training @ iter =  12000 , cost =  0.0153564419597
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  12100 , cost =  0.00128781155217
training @ iter =  12200 , cost =  0.00690203532577
training @ iter =  12300 , cost =  0.0104634547606
training @ iter =  12400 , cost =  0.0413246713579
training @ iter =  12500 , cost =  0.00478813191876
--> train minibatch error =  0.12
-->  12 29250 chunk_22_50000.pkl
training @ iter =  12600 , cost =  0.0471831560135
training @ iter =  12700 , cost =  0.0148621452972
training @ iter =  12800 , cost =  0.022505549714
training @ iter =  12900 , cost =  0.0373910143971
--> train minibatch error =  0.14
-->  12 47350 chunk_22_50000.pkl
training @ iter =  13000 , cost =  0.0701136812568
training @ iter =  13100 , cost =  0.0245965141803
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  13200 , cost =  0.0434343330562
training @ iter =  13300 , cost =  0.211993679404
training @ iter =  13400 , cost =  0.0939834415913
training @ iter =  13500 , cost =  0.00916196033359
training @ iter =  13600 , cost =  0.00506572565064
training @ iter =  13700 , cost =  0.0850080400705
training @ iter =  13800 , cost =  0.00588465156034
training @ iter =  13900 , cost =  0.00859265122563
iter  13999  validation
epoch 1, iter 14000, validation error 1.348000 %
epoch 1, iter 14000, train minibatch error 0.000000 %
epoch 1, iter 14000, train buffer error 0.500000 %
patience =  50000 0.99 27998
FPR, FNR =  0.0152761588935 0.0116566428812
training @ iter =  14000 , cost =  0.0597215667367
--> train minibatch error =  0.12
-->  14 900 chunk_24_50000.pkl
training @ iter =  14100 , cost =  0.0226597599685
training @ iter =  14200 , cost =  0.0501178875566
training @ iter =  14300 , cost =  0.00574729312211
training @ iter =  14400 , cost =  0.124156676233
training @ iter =  14500 , cost =  0.12454546988
training @ iter =  14600 , cost =  0.0803840830922
training @ iter =  14700 , cost =  0.00529484031722
--> train minibatch error =  0.22
-->  14 37000 chunk_24_50000.pkl
--> train minibatch error =  0.16
-->  14 37600 chunk_24_50000.pkl
training @ iter =  14800 , cost =  0.0108907045797
training @ iter =  14900 , cost =  0.0199662316591
training @ iter =  15000 , cost =  0.00652257073671
--> train minibatch error =  0.12
-->  15 1000 chunk_25_50000.pkl
--> train minibatch error =  0.12
-->  15 1150 chunk_25_50000.pkl
training @ iter =  15100 , cost =  0.00940198078752
training @ iter =  15200 , cost =  0.0728466212749
training @ iter =  15300 , cost =  0.00507001811638
training @ iter =  15400 , cost =  0.0746079608798
training @ iter =  15500 , cost =  0.0063194250688
training @ iter =  15600 , cost =  0.00961879268289
training @ iter =  15700 , cost =  0.0565556064248
training @ iter =  15800 , cost =  0.0198868922889
training @ iter =  15900 , cost =  0.00490104081109
iter  15999  validation
epoch 1, iter 16000, validation error 1.396000 %
epoch 1, iter 16000, train minibatch error 2.000000 %
epoch 1, iter 16000, train buffer error 1.100000 %
training @ iter =  16000 , cost =  0.0692383125424
--> train minibatch error =  0.12
-->  16 4700 chunk_26_50000.pkl
training @ iter =  16100 , cost =  0.0689865127206
--> train minibatch error =  0.14
-->  16 5500 chunk_26_50000.pkl
training @ iter =  16200 , cost =  0.10080062598
training @ iter =  16300 , cost =  0.103061825037
training @ iter =  16400 , cost =  0.00519278412685
training @ iter =  16500 , cost =  0.00206097704358
--> train minibatch error =  0.12
-->  16 29650 chunk_26_50000.pkl
training @ iter =  16600 , cost =  0.0213103666902
training @ iter =  16700 , cost =  0.0504139624536
--> train minibatch error =  0.12
-->  16 36900 chunk_26_50000.pkl
training @ iter =  16800 , cost =  0.0100494055077
--> train minibatch error =  0.12
-->  16 41750 chunk_26_50000.pkl
training @ iter =  16900 , cost =  0.0838953778148
--> train minibatch error =  0.18
-->  16 49400 chunk_26_50000.pkl
training @ iter =  17000 , cost =  0.0077280336991
training @ iter =  17100 , cost =  0.136019989848
training @ iter =  17200 , cost =  0.0073311123997
training @ iter =  17300 , cost =  0.0207545608282
training @ iter =  17400 , cost =  0.0404696837068
training @ iter =  17500 , cost =  0.0397391542792
training @ iter =  17600 , cost =  0.195888876915
--> train minibatch error =  0.3
-->  17 32200 chunk_27_50000.pkl
--> train minibatch error =  0.34
-->  17 32300 chunk_27_50000.pkl
training @ iter =  17700 , cost =  0.0491962917149
training @ iter =  17800 , cost =  0.0676598995924
--> train minibatch error =  0.12
-->  17 43000 chunk_27_50000.pkl
--> train minibatch error =  0.14
-->  17 44550 chunk_27_50000.pkl
training @ iter =  17900 , cost =  0.164230972528
iter  17999  validation
epoch 1, iter 18000, validation error 2.045000 %
epoch 1, iter 18000, train minibatch error 0.000000 %
epoch 1, iter 18000, train buffer error 1.600000 %
training @ iter =  18000 , cost =  0.227813526988
training @ iter =  18100 , cost =  0.116801165044
training @ iter =  18200 , cost =  0.02359354496
training @ iter =  18300 , cost =  0.0111826416105
training @ iter =  18400 , cost =  0.025512425229
training @ iter =  18500 , cost =  0.0530836284161
training @ iter =  18600 , cost =  0.0121907982975
training @ iter =  18700 , cost =  0.00446335412562
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  18800 , cost =  0.0133550120518
--> train minibatch error =  0.12
-->  19 6150 chunk_4_50000.pkl
training @ iter =  18900 , cost =  0.00599416159093
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  19000 , cost =  0.00723050255328
--> train minibatch error =  0.12
-->  19 14200 chunk_4_50000.pkl
training @ iter =  19100 , cost =  0.0131531823426
training @ iter =  19200 , cost =  0.0543444342911
--> train minibatch error =  0.12
-->  19 25550 chunk_4_50000.pkl
training @ iter =  19300 , cost =  0.0267122033983
training @ iter =  19400 , cost =  0.0019188139122
training @ iter =  19500 , cost =  0.00716061703861
training @ iter =  19600 , cost =  0.0207575652748
training @ iter =  19700 , cost =  0.0421135909855
training @ iter =  19800 , cost =  0.0951210334897
--> train minibatch error =  0.16
-->  20 4650 chunk_5_50000.pkl
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.38
-->  20 6000 chunk_5_50000.pkl
training @ iter =  19900 , cost =  0.0499342344701
iter  19999  validation
epoch 1, iter 20000, validation error 1.463000 %
epoch 1, iter 20000, train minibatch error 0.000000 %
epoch 1, iter 20000, train buffer error 1.200000 %
training @ iter =  20000 , cost =  0.0589387565851
training @ iter =  20100 , cost =  0.0716885402799
training @ iter =  20200 , cost =  0.0212786626071
training @ iter =  20300 , cost =  0.0494745932519
training @ iter =  20400 , cost =  0.00892719905823
training @ iter =  20500 , cost =  0.0104360170662
training @ iter =  20600 , cost =  0.00458104163408
training @ iter =  20700 , cost =  0.00499782012776
training @ iter =  20800 , cost =  0.0170014686882
--> train minibatch error =  0.14
-->  21 6250 chunk_6_50000.pkl
training @ iter =  20900 , cost =  0.00831129774451
--> train minibatch error =  0.16
-->  21 13050 chunk_6_50000.pkl
training @ iter =  21000 , cost =  0.00242581823841
training @ iter =  21100 , cost =  0.0193193536252
training @ iter =  21200 , cost =  0.0128759266809
training @ iter =  21300 , cost =  0.00142628524918
training @ iter =  21400 , cost =  0.0282772872597
training @ iter =  21500 , cost =  0.00655336119235
--> train minibatch error =  0.12
-->  21 41850 chunk_6_50000.pkl
training @ iter =  21600 , cost =  0.00383222429082
training @ iter =  21700 , cost =  0.0164237730205
--> train minibatch error =  0.12
-->  21 49600 chunk_6_50000.pkl
training @ iter =  21800 , cost =  0.00137189566158
--> train minibatch error =  0.12
-->  22 7650 chunk_7_50000.pkl
--> train minibatch error =  0.44
-->  22 7700 chunk_7_50000.pkl
--> train minibatch error =  0.54
-->  22 7750 chunk_7_50000.pkl
--> train minibatch error =  0.18
-->  22 7850 chunk_7_50000.pkl
--> train minibatch error =  0.14
-->  22 7900 chunk_7_50000.pkl
training @ iter =  21900 , cost =  0.0260770823807
iter  21999  validation
epoch 1, iter 22000, validation error 1.604000 %
epoch 1, iter 22000, train minibatch error 0.000000 %
epoch 1, iter 22000, train buffer error 1.500000 %
training @ iter =  22000 , cost =  0.0100974729285
training @ iter =  22100 , cost =  0.00874467100948
training @ iter =  22200 , cost =  0.11863976717
training @ iter =  22300 , cost =  0.00312150502577
--> train minibatch error =  0.12
-->  22 32050 chunk_7_50000.pkl
training @ iter =  22400 , cost =  0.0232134535909
training @ iter =  22500 , cost =  0.0626546442509
training @ iter =  22600 , cost =  0.00948213133961
training @ iter =  22700 , cost =  0.057010833174
training @ iter =  22800 , cost =  0.0256460588425
training @ iter =  22900 , cost =  0.00307689909823
training @ iter =  23000 , cost =  0.00430678622797
training @ iter =  23100 , cost =  0.177279740572
--> train minibatch error =  0.12
-->  23 21400 chunk_8_50000.pkl
--> train minibatch error =  0.18
-->  23 21450 chunk_8_50000.pkl
--> train minibatch error =  0.28
-->  23 21500 chunk_8_50000.pkl
training @ iter =  23200 , cost =  0.026899445802
--> train minibatch error =  0.12
-->  23 25850 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 25950 chunk_8_50000.pkl
training @ iter =  23300 , cost =  0.0615173205733
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 32000 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 32050 chunk_8_50000.pkl
training @ iter =  23400 , cost =  0.00773830432445
training @ iter =  23500 , cost =  0.00902055297047
training @ iter =  23600 , cost =  0.00933467689902
--> train minibatch error =  0.14
-->  23 44900 chunk_8_50000.pkl
training @ iter =  23700 , cost =  0.00111504434608
--> train minibatch error =  0.12
-->  24 150 chunk_9_50000.pkl
training @ iter =  23800 , cost =  0.0431923307478
training @ iter =  23900 , cost =  0.0219870358706
iter  23999  validation
epoch 1, iter 24000, validation error 1.674000 %
epoch 1, iter 24000, train minibatch error 2.000000 %
epoch 1, iter 24000, train buffer error 2.200000 %
training @ iter =  24000 , cost =  0.0301714427769
training @ iter =  24100 , cost =  0.0656597912312
--> train minibatch error =  0.14
-->  24 19350 chunk_9_50000.pkl
training @ iter =  24200 , cost =  0.0410415939987
training @ iter =  24300 , cost =  0.155387580395
training @ iter =  24400 , cost =  0.00389110273682
--> train minibatch error =  0.16
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.4
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.32
-->  24 34850 chunk_9_50000.pkl
training @ iter =  24500 , cost =  0.0042632818222
training @ iter =  24600 , cost =  0.0783586576581
training @ iter =  24700 , cost =  0.0387986674905
training @ iter =  24800 , cost =  0.0218934509903
training @ iter =  24900 , cost =  0.0153207154945
training @ iter =  25000 , cost =  0.0324168801308
training @ iter =  25100 , cost =  0.00688281655312
training @ iter =  25200 , cost =  0.0662920027971
training @ iter =  25300 , cost =  0.0382570773363
--> train minibatch error =  0.14
-->  0 31200 chunk_10_50000.pkl
training @ iter =  25400 , cost =  0.00247261975892
training @ iter =  25500 , cost =  0.0178630966693
training @ iter =  25600 , cost =  0.12522675097
training @ iter =  25700 , cost =  0.00761274434626
training @ iter =  25800 , cost =  0.00249995291233
--> train minibatch error =  0.2
-->  1 5400 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 5450 chunk_11_50000.pkl
--> train minibatch error =  0.44
-->  1 5500 chunk_11_50000.pkl
training @ iter =  25900 , cost =  0.00295615964569
iter  25999  validation
epoch 2, iter 26000, validation error 1.415000 %
epoch 2, iter 26000, train minibatch error 2.000000 %
epoch 2, iter 26000, train buffer error 0.800000 %
training @ iter =  26000 , cost =  0.0103350328282
training @ iter =  26100 , cost =  0.0686156079173
training @ iter =  26200 , cost =  0.135321095586
training @ iter =  26300 , cost =  0.100834853947
training @ iter =  26400 , cost =  0.0232261754572
training @ iter =  26500 , cost =  0.00720572844148
training @ iter =  26600 , cost =  0.0038003353402
training @ iter =  26700 , cost =  0.026190308854
training @ iter =  26800 , cost =  0.101941242814
--> train minibatch error =  0.18
-->  2 6500 chunk_12_50000.pkl
training @ iter =  26900 , cost =  0.00514086149633
training @ iter =  27000 , cost =  0.0154276071116
training @ iter =  27100 , cost =  0.112156927586
training @ iter =  27200 , cost =  0.065521709621
training @ iter =  27300 , cost =  0.0414980761707
training @ iter =  27400 , cost =  0.00574264628813
training @ iter =  27500 , cost =  0.0387585908175
training @ iter =  27600 , cost =  0.0101794255897
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  27700 , cost =  0.0154470801353
training @ iter =  27800 , cost =  0.0395836606622
training @ iter =  27900 , cost =  0.00484380684793
--> train minibatch error =  0.14
-->  3 10200 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 12750 chunk_13_50000.pkl
iter  27999  validation
epoch 2, iter 28000, validation error 1.245000 %
epoch 2, iter 28000, train minibatch error 2.000000 %
epoch 2, iter 28000, train buffer error 1.000000 %
patience =  55998 0.99 55998
FPR, FNR =  0.0177516159266 0.0070846021343
training @ iter =  28000 , cost =  0.00412053242326
training @ iter =  28100 , cost =  0.00850986037403
training @ iter =  28200 , cost =  0.00655190227553
--> train minibatch error =  0.12
