Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
--> train minibatch error =  0.12
-->  4 45650 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 46950 chunk_14_50000.pkl
training @ iter =  5000 , cost =  0.0100302342325
training @ iter =  5100 , cost =  0.0409601926804
--> train minibatch error =  0.14
-->  5 5900 chunk_15_50000.pkl
--> train minibatch error =  0.22
-->  5 5950 chunk_15_50000.pkl
--> train minibatch error =  0.28
-->  5 6000 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 9250 chunk_15_50000.pkl
training @ iter =  5200 , cost =  0.0223108865321
--> train minibatch error =  0.14
-->  5 12400 chunk_15_50000.pkl
training @ iter =  5300 , cost =  0.0126048149541
training @ iter =  5400 , cost =  0.0911254659295
--> train minibatch error =  0.26
-->  5 23350 chunk_15_50000.pkl
--> train minibatch error =  0.46
-->  5 23450 chunk_15_50000.pkl
--> train minibatch error =  0.22
-->  5 23500 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 23650 chunk_15_50000.pkl
training @ iter =  5500 , cost =  0.0467454493046
training @ iter =  5600 , cost =  0.0239024683833
training @ iter =  5700 , cost =  0.0210745595396
training @ iter =  5800 , cost =  0.00309478561394
training @ iter =  5900 , cost =  0.0633474141359
iter  5999  validation
epoch 1, iter 6000, validation loss 0.051448
epoch 1, iter 6000, validation error 1.585000 %
epoch 1, iter 6000, train minibatch error 0.000000 %
epoch 1, iter 6000, train buffer error 1.600000 %
patience =  50000 0.99 11998
training @ iter =  6000 , cost =  0.00510345771909
--> train minibatch error =  0.28
-->  6 2850 chunk_16_50000.pkl
--> train minibatch error =  0.28
-->  6 2900 chunk_16_50000.pkl
training @ iter =  6100 , cost =  0.180369451642
training @ iter =  6200 , cost =  0.00806743465364
--> train minibatch error =  0.12
-->  6 10100 chunk_16_50000.pkl
--> train minibatch error =  0.18
-->  6 10200 chunk_16_50000.pkl
--> train minibatch error =  0.12
-->  6 12750 chunk_16_50000.pkl
training @ iter =  6300 , cost =  0.135507375002
training @ iter =  6400 , cost =  0.00798863917589
training @ iter =  6500 , cost =  0.11410869658
training @ iter =  6600 , cost =  0.0213688351214
--> train minibatch error =  0.12
-->  6 32100 chunk_16_50000.pkl
training @ iter =  6700 , cost =  0.0601071491838
training @ iter =  6800 , cost =  0.00368306366727
--> train minibatch error =  0.16
-->  6 41000 chunk_16_50000.pkl
--> train minibatch error =  0.12
-->  6 41650 chunk_16_50000.pkl
training @ iter =  6900 , cost =  0.0436827503145
training @ iter =  7000 , cost =  0.109200105071
--> train minibatch error =  0.26
-->  7 1500 chunk_17_50000.pkl
--> train minibatch error =  0.3
-->  7 1600 chunk_17_50000.pkl
--> train minibatch error =  0.14
-->  7 3650 chunk_17_50000.pkl
training @ iter =  7100 , cost =  0.0519103892148
training @ iter =  7200 , cost =  0.0101689342409
training @ iter =  7300 , cost =  0.0878172516823
training @ iter =  7400 , cost =  0.0781526491046
--> train minibatch error =  0.18
-->  7 21000 chunk_17_50000.pkl
--> train minibatch error =  0.12
-->  7 21500 chunk_17_50000.pkl
training @ iter =  7500 , cost =  0.0702709928155
training @ iter =  7600 , cost =  0.00460276566446
--> train minibatch error =  0.24
-->  7 33350 chunk_17_50000.pkl
--> train minibatch error =  0.16
-->  7 33450 chunk_17_50000.pkl
--> train minibatch error =  0.18
-->  7 34400 chunk_17_50000.pkl
training @ iter =  7700 , cost =  0.132728159428
training @ iter =  7800 , cost =  0.0540406890213
--> train minibatch error =  0.18
-->  7 44700 chunk_17_50000.pkl
training @ iter =  7900 , cost =  0.00828090310097
--> train minibatch error =  0.16
-->  7 47350 chunk_17_50000.pkl
--> train minibatch error =  0.12
-->  7 48300 chunk_17_50000.pkl
iter  7999  validation
epoch 1, iter 8000, validation loss 0.044424
epoch 1, iter 8000, validation error 1.396000 %
epoch 1, iter 8000, train minibatch error 0.000000 %
epoch 1, iter 8000, train buffer error 0.700000 %
patience =  50000 0.99 15998
training @ iter =  8000 , cost =  0.00420521153137
--> train minibatch error =  0.12
-->  8 450 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 1400 chunk_18_50000.pkl
--> train minibatch error =  0.24
-->  8 4750 chunk_18_50000.pkl
--> train minibatch error =  0.3
-->  8 4800 chunk_18_50000.pkl
--> train minibatch error =  0.2
-->  8 4850 chunk_18_50000.pkl
training @ iter =  8100 , cost =  0.0801937282085
--> train minibatch error =  0.12
-->  8 7150 chunk_18_50000.pkl
training @ iter =  8200 , cost =  0.0181356482208
training @ iter =  8300 , cost =  0.243042260408
training @ iter =  8400 , cost =  0.0185908805579
--> train minibatch error =  0.12
-->  8 24700 chunk_18_50000.pkl
training @ iter =  8500 , cost =  0.0236911103129
training @ iter =  8600 , cost =  0.00491680577397
--> train minibatch error =  0.44
-->  8 30400 chunk_18_50000.pkl
--> train minibatch error =  0.24
-->  8 30450 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 31250 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  8700 , cost =  0.120517425239
--> train minibatch error =  0.14
-->  8 36250 chunk_18_50000.pkl
--> train minibatch error =  0.18
-->  8 36300 chunk_18_50000.pkl
training @ iter =  8800 , cost =  0.0317741855979
training @ iter =  8900 , cost =  0.0232108943164
--> train minibatch error =  0.12
-->  8 46100 chunk_18_50000.pkl
training @ iter =  9000 , cost =  0.00592996645719
--> train minibatch error =  0.12
-->  9 300 chunk_19_50000.pkl
training @ iter =  9100 , cost =  0.0534471608698
--> train minibatch error =  0.12
-->  9 7150 chunk_19_50000.pkl
training @ iter =  9200 , cost =  0.274972945452
training @ iter =  9300 , cost =  0.13665138185
--> train minibatch error =  0.12
-->  9 15750 chunk_19_50000.pkl
training @ iter =  9400 , cost =  0.0670572072268
training @ iter =  9500 , cost =  0.0032828010153
--> train minibatch error =  0.14
-->  9 26900 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 29850 chunk_19_50000.pkl
training @ iter =  9600 , cost =  0.209205493331
training @ iter =  9700 , cost =  0.00584681751207
--> train minibatch error =  0.12
-->  9 35350 chunk_19_50000.pkl
training @ iter =  9800 , cost =  0.0814996436238
training @ iter =  9900 , cost =  0.00885024201125
--> train minibatch error =  0.16
-->  9 49500 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 49600 chunk_19_50000.pkl
iter  9999  validation
epoch 1, iter 10000, validation loss 0.050803
epoch 1, iter 10000, validation error 1.603000 %
epoch 1, iter 10000, train minibatch error 2.000000 %
epoch 1, iter 10000, train buffer error 1.400000 %
training @ iter =  10000 , cost =  0.148892045021
training @ iter =  10100 , cost =  0.0401194281876
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 9150 chunk_20_50000.pkl
training @ iter =  10200 , cost =  0.00602136738598
--> train minibatch error =  0.12
-->  10 11300 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 12600 chunk_20_50000.pkl
training @ iter =  10300 , cost =  0.113410204649
--> train minibatch error =  0.16
-->  10 16750 chunk_20_50000.pkl
training @ iter =  10400 , cost =  0.0032910159789
--> train minibatch error =  0.12
-->  10 23350 chunk_20_50000.pkl
training @ iter =  10500 , cost =  0.116430193186
--> train minibatch error =  0.14
-->  10 25050 chunk_20_50000.pkl
training @ iter =  10600 , cost =  0.12270180881
--> train minibatch error =  0.14
-->  10 32400 chunk_20_50000.pkl
training @ iter =  10700 , cost =  0.0722669586539
training @ iter =  10800 , cost =  0.0592080876231
training @ iter =  10900 , cost =  0.012331941165
training @ iter =  11000 , cost =  0.00340158096515
training @ iter =  11100 , cost =  0.00733088236302
training @ iter =  11200 , cost =  0.0943287760019
training @ iter =  11300 , cost =  0.0865460410714
training @ iter =  11400 , cost =  0.0999799519777
--> train minibatch error =  0.24
-->  11 24850 chunk_21_50000.pkl
--> train minibatch error =  0.3
-->  11 24950 chunk_21_50000.pkl
training @ iter =  11500 , cost =  1.07850503922
--> train minibatch error =  0.2
-->  11 25000 chunk_21_50000.pkl
training @ iter =  11600 , cost =  0.204866290092
--> train minibatch error =  0.24
-->  11 33450 chunk_21_50000.pkl
training @ iter =  11700 , cost =  0.0177640561014
training @ iter =  11800 , cost =  0.0125516364351
--> train minibatch error =  0.14
-->  11 41250 chunk_21_50000.pkl
training @ iter =  11900 , cost =  0.0194041039795
iter  11999  validation
epoch 1, iter 12000, validation loss 0.039467
epoch 1, iter 12000, validation error 1.216000 %
epoch 1, iter 12000, train minibatch error 2.000000 %
epoch 1, iter 12000, train buffer error 0.800000 %
patience =  50000 0.99 23998
training @ iter =  12000 , cost =  0.006404384505
--> train minibatch error =  0.18
-->  12 750 chunk_22_50000.pkl
--> train minibatch error =  0.18
-->  12 800 chunk_22_50000.pkl
training @ iter =  12100 , cost =  0.00177940248977
training @ iter =  12200 , cost =  0.0249310210347
training @ iter =  12300 , cost =  0.00771170901135
training @ iter =  12400 , cost =  0.0183035507798
training @ iter =  12500 , cost =  0.00821863673627
--> train minibatch error =  0.14
-->  12 29250 chunk_22_50000.pkl
training @ iter =  12600 , cost =  0.0146440789104
training @ iter =  12700 , cost =  0.0113650821149
training @ iter =  12800 , cost =  0.0156245362014
training @ iter =  12900 , cost =  0.0702999010682
--> train minibatch error =  0.12
-->  12 47350 chunk_22_50000.pkl
training @ iter =  13000 , cost =  0.0577095039189
training @ iter =  13100 , cost =  0.0478513017297
--> train minibatch error =  0.12
-->  13 9800 chunk_23_50000.pkl
training @ iter =  13200 , cost =  0.0309605617076
training @ iter =  13300 , cost =  0.30615490675
training @ iter =  13400 , cost =  0.0994532182813
--> train minibatch error =  0.12
-->  13 23900 chunk_23_50000.pkl
--> train minibatch error =  0.12
-->  13 24000 chunk_23_50000.pkl
training @ iter =  13500 , cost =  0.00180124049075
training @ iter =  13600 , cost =  0.0102162221447
training @ iter =  13700 , cost =  0.129396378994
training @ iter =  13800 , cost =  0.00357615342364
training @ iter =  13900 , cost =  0.00721396459267
iter  13999  validation
epoch 1, iter 14000, validation loss 0.038663
epoch 1, iter 14000, validation error 1.234000 %
epoch 1, iter 14000, train minibatch error 0.000000 %
epoch 1, iter 14000, train buffer error 0.400000 %
training @ iter =  14000 , cost =  0.0410710908473
--> train minibatch error =  0.14
-->  14 900 chunk_24_50000.pkl
training @ iter =  14100 , cost =  0.0128430007026
training @ iter =  14200 , cost =  0.0441147722304
training @ iter =  14300 , cost =  0.0057946885936
training @ iter =  14400 , cost =  0.0382318720222
training @ iter =  14500 , cost =  0.189767703414
training @ iter =  14600 , cost =  0.137301802635
--> train minibatch error =  0.12
-->  14 32200 chunk_24_50000.pkl
--> train minibatch error =  0.12
-->  14 32650 chunk_24_50000.pkl
training @ iter =  14700 , cost =  0.00591172324494
--> train minibatch error =  0.12
-->  14 36500 chunk_24_50000.pkl
training @ iter =  14800 , cost =  0.0119300605729
training @ iter =  14900 , cost =  0.0684309452772
training @ iter =  15000 , cost =  0.0284847952425
--> train minibatch error =  0.12
-->  15 1000 chunk_25_50000.pkl
training @ iter =  15100 , cost =  0.0058733727783
training @ iter =  15200 , cost =  0.0463915020227
training @ iter =  15300 , cost =  0.0105566140264
--> train minibatch error =  0.12
-->  15 18200 chunk_25_50000.pkl
training @ iter =  15400 , cost =  0.0775089263916
training @ iter =  15500 , cost =  0.00387428095564
training @ iter =  15600 , cost =  0.00542317191139
--> train minibatch error =  0.14
-->  15 32200 chunk_25_50000.pkl
training @ iter =  15700 , cost =  0.0205350834876
training @ iter =  15800 , cost =  0.0266205854714
training @ iter =  15900 , cost =  0.00261535285972
iter  15999  validation
epoch 1, iter 16000, validation loss 0.040476
epoch 1, iter 16000, validation error 1.261000 %
epoch 1, iter 16000, train minibatch error 4.000000 %
epoch 1, iter 16000, train buffer error 1.000000 %
training @ iter =  16000 , cost =  0.0931479558349
--> train minibatch error =  0.12
-->  16 2700 chunk_26_50000.pkl
training @ iter =  16100 , cost =  0.013147351332
--> train minibatch error =  0.12
-->  16 5500 chunk_26_50000.pkl
training @ iter =  16200 , cost =  0.155591860414
training @ iter =  16300 , cost =  0.209630906582
training @ iter =  16400 , cost =  0.0454184040427
training @ iter =  16500 , cost =  0.00782034918666
--> train minibatch error =  0.22
-->  16 25850 chunk_26_50000.pkl
training @ iter =  16600 , cost =  0.038946185261
training @ iter =  16700 , cost =  0.0549180880189
training @ iter =  16800 , cost =  0.00787504948676
training @ iter =  16900 , cost =  0.124554097652
training @ iter =  17000 , cost =  0.00419598352164
training @ iter =  17100 , cost =  0.0754411518574
training @ iter =  17200 , cost =  0.0118135623634
training @ iter =  17300 , cost =  0.00568450428545
training @ iter =  17400 , cost =  0.0756317302585
training @ iter =  17500 , cost =  0.0253962632269
training @ iter =  17600 , cost =  0.210873454809
--> train minibatch error =  0.26
-->  17 32200 chunk_27_50000.pkl
--> train minibatch error =  0.38
-->  17 32300 chunk_27_50000.pkl
--> train minibatch error =  0.2
-->  17 32350 chunk_27_50000.pkl
training @ iter =  17700 , cost =  0.0160457845777
training @ iter =  17800 , cost =  0.0273875333369
training @ iter =  17900 , cost =  0.110638447106
iter  17999  validation
epoch 1, iter 18000, validation loss 0.036894
epoch 1, iter 18000, validation error 1.145000 %
epoch 1, iter 18000, train minibatch error 0.000000 %
epoch 1, iter 18000, train buffer error 0.900000 %
patience =  50000 0.99 35998
training @ iter =  18000 , cost =  0.238482326269
training @ iter =  18100 , cost =  0.229363694787
training @ iter =  18200 , cost =  0.0615391619503
training @ iter =  18300 , cost =  0.0215367693454
training @ iter =  18400 , cost =  0.00976795796305
training @ iter =  18500 , cost =  0.0473487898707
training @ iter =  18600 , cost =  0.00282485852949
training @ iter =  18700 , cost =  0.0019090345595
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  18800 , cost =  0.00827069673687
training @ iter =  18900 , cost =  0.0100414846092
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  19000 , cost =  0.00652144895867
training @ iter =  19100 , cost =  0.0156969279051
training @ iter =  19200 , cost =  0.0884454622865
--> train minibatch error =  0.12
-->  19 25550 chunk_4_50000.pkl
training @ iter =  19300 , cost =  0.0344921126962
training @ iter =  19400 , cost =  0.00542215816677
training @ iter =  19500 , cost =  0.0042359130457
--> train minibatch error =  0.16
-->  19 41400 chunk_4_50000.pkl
training @ iter =  19600 , cost =  0.0160407181829
training @ iter =  19700 , cost =  0.0115888379514
training @ iter =  19800 , cost =  0.0513307861984
--> train minibatch error =  0.2
-->  20 4650 chunk_5_50000.pkl
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
training @ iter =  19900 , cost =  0.0233439914882
iter  19999  validation
epoch 1, iter 20000, validation loss 0.036294
epoch 1, iter 20000, validation error 1.147000 %
epoch 1, iter 20000, train minibatch error 0.000000 %
epoch 1, iter 20000, train buffer error 0.800000 %
training @ iter =  20000 , cost =  0.0172685720026
training @ iter =  20100 , cost =  0.0812090933323
training @ iter =  20200 , cost =  0.00885782949626
training @ iter =  20300 , cost =  0.0360001958907
training @ iter =  20400 , cost =  0.00142455694731
training @ iter =  20500 , cost =  0.0209923554212
training @ iter =  20600 , cost =  0.00761635834351
training @ iter =  20700 , cost =  0.00580116407946
training @ iter =  20800 , cost =  0.00519792689011
--> train minibatch error =  0.12
-->  21 6250 chunk_6_50000.pkl
training @ iter =  20900 , cost =  0.00491314381361
training @ iter =  21000 , cost =  0.00244719046168
training @ iter =  21100 , cost =  0.012111437507
training @ iter =  21200 , cost =  0.00633605429903
training @ iter =  21300 , cost =  0.00197465904057
training @ iter =  21400 , cost =  0.01211665757
training @ iter =  21500 , cost =  0.00749275321141
training @ iter =  21600 , cost =  0.00628671422601
training @ iter =  21700 , cost =  0.00696993712336
training @ iter =  21800 , cost =  0.00155060586985
training @ iter =  21900 , cost =  0.0111623099074
iter  21999  validation
epoch 1, iter 22000, validation loss 0.033719
epoch 1, iter 22000, validation error 1.071000 %
epoch 1, iter 22000, train minibatch error 0.000000 %
epoch 1, iter 22000, train buffer error 1.200000 %
patience =  50000 0.99 43998
training @ iter =  22000 , cost =  0.00257965526544
training @ iter =  22100 , cost =  0.00344507629052
training @ iter =  22200 , cost =  0.0712081491947
--> train minibatch error =  0.14
-->  22 28250 chunk_7_50000.pkl
training @ iter =  22300 , cost =  0.00268316501752
training @ iter =  22400 , cost =  0.00877640768886
training @ iter =  22500 , cost =  0.0369117707014
training @ iter =  22600 , cost =  0.00255624717101
training @ iter =  22700 , cost =  0.00498231453821
training @ iter =  22800 , cost =  0.00148036482278
training @ iter =  22900 , cost =  0.00255971914157
training @ iter =  23000 , cost =  0.00525671849027
training @ iter =  23100 , cost =  0.239052861929
--> train minibatch error =  0.12
-->  23 21400 chunk_8_50000.pkl
--> train minibatch error =  0.22
-->  23 21450 chunk_8_50000.pkl
--> train minibatch error =  0.3
-->  23 21500 chunk_8_50000.pkl
training @ iter =  23200 , cost =  0.0287361294031
--> train minibatch error =  0.14
-->  23 25850 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 25950 chunk_8_50000.pkl
training @ iter =  23300 , cost =  0.0144891263917
--> train minibatch error =  0.14
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.18
-->  23 31950 chunk_8_50000.pkl
--> train minibatch error =  0.4
-->  23 32000 chunk_8_50000.pkl
--> train minibatch error =  0.18
-->  23 32050 chunk_8_50000.pkl
training @ iter =  23400 , cost =  0.00921531114727
training @ iter =  23500 , cost =  0.0162676125765
training @ iter =  23600 , cost =  0.00870052538812
--> train minibatch error =  0.16
-->  23 44900 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 46350 chunk_8_50000.pkl
training @ iter =  23700 , cost =  0.00401266990229
