Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
training @ iter =  11100 , cost =  0.00599035806954
training @ iter =  11200 , cost =  0.094739921391
training @ iter =  11300 , cost =  0.0633000209928
training @ iter =  11400 , cost =  0.052263583988
--> train minibatch error =  0.16
-->  11 24950 chunk_21_50000.pkl
training @ iter =  11500 , cost =  0.444389611483
training @ iter =  11600 , cost =  0.237127318978
--> train minibatch error =  0.16
-->  11 33450 chunk_21_50000.pkl
training @ iter =  11700 , cost =  0.00714301876724
training @ iter =  11800 , cost =  0.0143148815259
--> train minibatch error =  0.12
-->  11 41250 chunk_21_50000.pkl
training @ iter =  11900 , cost =  0.0178226344287
iter  11999  validation
epoch 1, iter 12000, validation loss 0.035722
epoch 1, iter 12000, validation error 1.110000 %
epoch 1, iter 12000, train minibatch error 2.000000 %
epoch 1, iter 12000, train buffer error 0.500000 %
patience =  50000 0.99 23998
training @ iter =  12000 , cost =  0.00456017162651
--> train minibatch error =  0.18
-->  12 750 chunk_22_50000.pkl
--> train minibatch error =  0.14
-->  12 800 chunk_22_50000.pkl
training @ iter =  12100 , cost =  0.00198587169871
training @ iter =  12200 , cost =  0.0080326795578
training @ iter =  12300 , cost =  0.00597941642627
training @ iter =  12400 , cost =  0.014563283883
training @ iter =  12500 , cost =  0.00698969466612
--> train minibatch error =  0.12
-->  12 29250 chunk_22_50000.pkl
training @ iter =  12600 , cost =  0.0238189455122
training @ iter =  12700 , cost =  0.00793247949332
training @ iter =  12800 , cost =  0.0239623337984
training @ iter =  12900 , cost =  0.0739236399531
--> train minibatch error =  0.14
-->  12 47350 chunk_22_50000.pkl
training @ iter =  13000 , cost =  0.0559217892587
training @ iter =  13100 , cost =  0.0452080518007
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  13200 , cost =  0.0579771511257
training @ iter =  13300 , cost =  0.251441776752
training @ iter =  13400 , cost =  0.102481096983
--> train minibatch error =  0.12
-->  13 23900 chunk_23_50000.pkl
training @ iter =  13500 , cost =  0.0021112577524
training @ iter =  13600 , cost =  0.00793393701315
training @ iter =  13700 , cost =  0.134076163173
training @ iter =  13800 , cost =  0.00347778596915
training @ iter =  13900 , cost =  0.0079749096185
iter  13999  validation
epoch 1, iter 14000, validation loss 0.034243
epoch 1, iter 14000, validation error 1.087000 %
epoch 1, iter 14000, train minibatch error 0.000000 %
epoch 1, iter 14000, train buffer error 0.300000 %
patience =  50000 0.99 27998
training @ iter =  14000 , cost =  0.0212604627013
--> train minibatch error =  0.12
-->  14 900 chunk_24_50000.pkl
training @ iter =  14100 , cost =  0.0126889096573
training @ iter =  14200 , cost =  0.0347922071815
training @ iter =  14300 , cost =  0.00551953027025
training @ iter =  14400 , cost =  0.0139241628349
training @ iter =  14500 , cost =  0.144950374961
training @ iter =  14600 , cost =  0.0589840225875
--> train minibatch error =  0.12
-->  14 32200 chunk_24_50000.pkl
--> train minibatch error =  0.14
-->  14 32650 chunk_24_50000.pkl
training @ iter =  14700 , cost =  0.014229953289
--> train minibatch error =  0.12
-->  14 36500 chunk_24_50000.pkl
training @ iter =  14800 , cost =  0.00760319037363
training @ iter =  14900 , cost =  0.0497578606009
training @ iter =  15000 , cost =  0.0336143448949
training @ iter =  15100 , cost =  0.0049688173458
training @ iter =  15200 , cost =  0.0939469262958
training @ iter =  15300 , cost =  0.00905808154494
--> train minibatch error =  0.12
-->  15 18200 chunk_25_50000.pkl
training @ iter =  15400 , cost =  0.0902270376682
training @ iter =  15500 , cost =  0.00440967455506
training @ iter =  15600 , cost =  0.00442787073553
--> train minibatch error =  0.16
-->  15 32200 chunk_25_50000.pkl
training @ iter =  15700 , cost =  0.0232807248831
training @ iter =  15800 , cost =  0.0186955276877
training @ iter =  15900 , cost =  0.00245804991573
iter  15999  validation
epoch 1, iter 16000, validation loss 0.034664
epoch 1, iter 16000, validation error 1.053000 %
epoch 1, iter 16000, train minibatch error 4.000000 %
epoch 1, iter 16000, train buffer error 0.900000 %
patience =  50000 0.99 31998
training @ iter =  16000 , cost =  0.0411777384579
training @ iter =  16100 , cost =  0.0399372652173
training @ iter =  16200 , cost =  0.135720580816
training @ iter =  16300 , cost =  0.181207120419
training @ iter =  16400 , cost =  0.0115708326921
training @ iter =  16500 , cost =  0.0525324903429
training @ iter =  16600 , cost =  0.0184431448579
training @ iter =  16700 , cost =  0.0712871104479
training @ iter =  16800 , cost =  0.00399912334979
training @ iter =  16900 , cost =  0.128979966044
training @ iter =  17000 , cost =  0.00625911494717
training @ iter =  17100 , cost =  0.080747820437
training @ iter =  17200 , cost =  0.0130931278691
training @ iter =  17300 , cost =  0.00657436857
training @ iter =  17400 , cost =  0.0336778499186
training @ iter =  17500 , cost =  0.0109933102503
training @ iter =  17600 , cost =  0.184497445822
--> train minibatch error =  0.28
-->  17 32300 chunk_27_50000.pkl
--> train minibatch error =  0.12
-->  17 32650 chunk_27_50000.pkl
training @ iter =  17700 , cost =  0.0145200109109
training @ iter =  17800 , cost =  0.0489057935774
training @ iter =  17900 , cost =  0.10561607033
iter  17999  validation
epoch 1, iter 18000, validation loss 0.033088
epoch 1, iter 18000, validation error 0.978000 %
epoch 1, iter 18000, train minibatch error 0.000000 %
epoch 1, iter 18000, train buffer error 0.700000 %
patience =  50000 0.99 35998
training @ iter =  18000 , cost =  0.267693430185
training @ iter =  18100 , cost =  0.203734099865
training @ iter =  18200 , cost =  0.0552305430174
training @ iter =  18300 , cost =  0.0166421812028
training @ iter =  18400 , cost =  0.00710387947038
training @ iter =  18500 , cost =  0.0477168448269
training @ iter =  18600 , cost =  0.00331653188914
training @ iter =  18700 , cost =  0.00167718378361
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  18800 , cost =  0.0159379132092
--> train minibatch error =  0.12
-->  19 6150 chunk_4_50000.pkl
training @ iter =  18900 , cost =  0.0112297125161
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  19000 , cost =  0.00379360024817
training @ iter =  19100 , cost =  0.0153110837564
training @ iter =  19200 , cost =  0.123399220407
--> train minibatch error =  0.14
-->  19 25550 chunk_4_50000.pkl
training @ iter =  19300 , cost =  0.0264127999544
training @ iter =  19400 , cost =  0.004173099529
training @ iter =  19500 , cost =  0.00446316180751
--> train minibatch error =  0.16
-->  19 41400 chunk_4_50000.pkl
training @ iter =  19600 , cost =  0.00797908101231
training @ iter =  19700 , cost =  0.0148852691054
training @ iter =  19800 , cost =  0.0103584453464
--> train minibatch error =  0.26
-->  20 5900 chunk_5_50000.pkl
training @ iter =  19900 , cost =  0.0314691178501
iter  19999  validation
epoch 1, iter 20000, validation loss 0.035402
epoch 1, iter 20000, validation error 1.122000 %
epoch 1, iter 20000, train minibatch error 2.000000 %
epoch 1, iter 20000, train buffer error 0.800000 %
training @ iter =  20000 , cost =  0.0238371752203
training @ iter =  20100 , cost =  0.0515836440027
training @ iter =  20200 , cost =  0.0214728806168
training @ iter =  20300 , cost =  0.0188981369138
training @ iter =  20400 , cost =  0.00155549822375
training @ iter =  20500 , cost =  0.0300368499011
training @ iter =  20600 , cost =  0.00948310736567
training @ iter =  20700 , cost =  0.00612944178283
training @ iter =  20800 , cost =  0.00392953446135
--> train minibatch error =  0.12
-->  21 6250 chunk_6_50000.pkl
training @ iter =  20900 , cost =  0.00557687925175
training @ iter =  21000 , cost =  0.00263725989498
training @ iter =  21100 , cost =  0.00509156752378
training @ iter =  21200 , cost =  0.0394639410079
training @ iter =  21300 , cost =  0.0016073883744
training @ iter =  21400 , cost =  0.0329478755593
training @ iter =  21500 , cost =  0.0152415791526
training @ iter =  21600 , cost =  0.00624563731253
training @ iter =  21700 , cost =  0.00182248535566
training @ iter =  21800 , cost =  0.00139456172474
training @ iter =  21900 , cost =  0.00864254590124
iter  21999  validation
epoch 1, iter 22000, validation loss 0.032411
epoch 1, iter 22000, validation error 1.018000 %
epoch 1, iter 22000, train minibatch error 0.000000 %
epoch 1, iter 22000, train buffer error 0.700000 %
training @ iter =  22000 , cost =  0.00285890884697
training @ iter =  22100 , cost =  0.00230843177997
training @ iter =  22200 , cost =  0.0654604136944
training @ iter =  22300 , cost =  0.00345903704874
training @ iter =  22400 , cost =  0.00668484251946
training @ iter =  22500 , cost =  0.0559584610164
training @ iter =  22600 , cost =  0.0027203252539
training @ iter =  22700 , cost =  0.00380401243456
training @ iter =  22800 , cost =  0.00148841028567
training @ iter =  22900 , cost =  0.00212838477455
training @ iter =  23000 , cost =  0.00585271138698
training @ iter =  23100 , cost =  0.172186806798
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 21550 chunk_8_50000.pkl
training @ iter =  23200 , cost =  0.0268248375505
--> train minibatch error =  0.14
-->  23 25850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 25950 chunk_8_50000.pkl
training @ iter =  23300 , cost =  0.0192797873169
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.24
-->  23 31950 chunk_8_50000.pkl
--> train minibatch error =  0.5
-->  23 32000 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 32050 chunk_8_50000.pkl
training @ iter =  23400 , cost =  0.0079581392929
training @ iter =  23500 , cost =  0.0177991669625
training @ iter =  23600 , cost =  0.00526711111888
--> train minibatch error =  0.22
-->  23 44900 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 45000 chunk_8_50000.pkl
training @ iter =  23700 , cost =  0.00392574025318
--> train minibatch error =  0.12
-->  24 150 chunk_9_50000.pkl
training @ iter =  23800 , cost =  0.025447325781
training @ iter =  23900 , cost =  0.00274086743593
iter  23999  validation
epoch 1, iter 24000, validation loss 0.031696
epoch 1, iter 24000, validation error 0.989000 %
epoch 1, iter 24000, train minibatch error 2.000000 %
epoch 1, iter 24000, train buffer error 1.600000 %
training @ iter =  24000 , cost =  0.0116470577195
training @ iter =  24100 , cost =  0.0532151646912
training @ iter =  24200 , cost =  0.0279885549098
training @ iter =  24300 , cost =  0.137552112341
training @ iter =  24400 , cost =  0.0241356417537
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.56
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.32
-->  24 34850 chunk_9_50000.pkl
training @ iter =  24500 , cost =  0.00246907118708
training @ iter =  24600 , cost =  0.0617752447724
training @ iter =  24700 , cost =  0.0894595980644
training @ iter =  24800 , cost =  0.0130460131913
training @ iter =  24900 , cost =  0.00699608586729
training @ iter =  25000 , cost =  0.0384899154305
training @ iter =  25100 , cost =  0.0108666336164
training @ iter =  25200 , cost =  0.0071137114428
training @ iter =  25300 , cost =  0.014641398564
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
training @ iter =  25400 , cost =  0.00232727103867
training @ iter =  25500 , cost =  0.00808826368302
training @ iter =  25600 , cost =  0.0741248950362
training @ iter =  25700 , cost =  0.0143657894805
training @ iter =  25800 , cost =  0.00981714576483
training @ iter =  25900 , cost =  0.00369477597997
iter  25999  validation
epoch 2, iter 26000, validation loss 0.031943
epoch 2, iter 26000, validation error 1.037000 %
epoch 2, iter 26000, train minibatch error 2.000000 %
epoch 2, iter 26000, train buffer error 0.600000 %
training @ iter =  26000 , cost =  0.00626704329625
--> train minibatch error =  0.12
-->  1 16150 chunk_11_50000.pkl
training @ iter =  26100 , cost =  0.0122257973999
training @ iter =  26200 , cost =  0.107254035771
training @ iter =  26300 , cost =  0.176755651832
training @ iter =  26400 , cost =  0.00726258801296
training @ iter =  26500 , cost =  0.00190638005733
training @ iter =  26600 , cost =  0.00380408857018
training @ iter =  26700 , cost =  0.00541064841673
training @ iter =  26800 , cost =  0.156181395054
--> train minibatch error =  0.16
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.16
-->  2 6600 chunk_12_50000.pkl
training @ iter =  26900 , cost =  0.006355562713
training @ iter =  27000 , cost =  0.00612963875756
training @ iter =  27100 , cost =  0.0903681367636
training @ iter =  27200 , cost =  0.0590078681707
training @ iter =  27300 , cost =  0.0331043750048
training @ iter =  27400 , cost =  0.00540897715837
training @ iter =  27500 , cost =  0.0126179968938
training @ iter =  27600 , cost =  0.069268912077
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  27700 , cost =  0.0244819894433
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  27800 , cost =  0.00665656384081
training @ iter =  27900 , cost =  0.0397660546005
iter  27999  validation
epoch 2, iter 28000, validation loss 0.030308
epoch 2, iter 28000, validation error 0.997000 %
epoch 2, iter 28000, train minibatch error 2.000000 %
epoch 2, iter 28000, train buffer error 0.700000 %
training @ iter =  28000 , cost =  0.0041822027415
training @ iter =  28100 , cost =  0.00847409572452
training @ iter =  28200 , cost =  0.00704906322062
training @ iter =  28300 , cost =  0.0024092644453
training @ iter =  28400 , cost =  0.00443964358419
--> train minibatch error =  0.16
-->  3 34000 chunk_13_50000.pkl
training @ iter =  28500 , cost =  0.147543251514
training @ iter =  28600 , cost =  0.0133090941235
training @ iter =  28700 , cost =  0.00804603006691
training @ iter =  28800 , cost =  0.123044870794
training @ iter =  28900 , cost =  0.102453127503
training @ iter =  29000 , cost =  0.00332322716713
training @ iter =  29100 , cost =  0.0161754023284
training @ iter =  29200 , cost =  0.0241621378809
training @ iter =  29300 , cost =  0.0414032936096
training @ iter =  29400 , cost =  0.00309337582439
training @ iter =  29500 , cost =  0.0389318093657
training @ iter =  29600 , cost =  0.00724760536104
training @ iter =  29700 , cost =  0.00503078987822
training @ iter =  29800 , cost =  0.0101057337597
training @ iter =  29900 , cost =  0.0367529243231
iter  29999  validation
epoch 2, iter 30000, validation loss 0.028139
epoch 2, iter 30000, validation error 0.873000 %
epoch 2, iter 30000, train minibatch error 0.000000 %
epoch 2, iter 30000, train buffer error 0.200000 %
patience =  59998 0.99 59998
training @ iter =  30000 , cost =  0.00613265112042
training @ iter =  30100 , cost =  0.206462532282
training @ iter =  30200 , cost =  0.0222026892006
training @ iter =  30300 , cost =  0.0310772564262
training @ iter =  30400 , cost =  0.00662768539041
training @ iter =  30500 , cost =  0.0154896071181
training @ iter =  30600 , cost =  0.0302184149623
training @ iter =  30700 , cost =  0.114965312183
training @ iter =  30800 , cost =  0.0042092720978
training @ iter =  30900 , cost =  0.00351759721525
training @ iter =  31000 , cost =  0.00170160795096
training @ iter =  31100 , cost =  0.0111149260774
training @ iter =  31200 , cost =  0.013329657726
training @ iter =  31300 , cost =  0.00432852515951
training @ iter =  31400 , cost =  0.00308146351017
training @ iter =  31500 , cost =  0.00116973847616
training @ iter =  31600 , cost =  0.224339678884
training @ iter =  31700 , cost =  0.0116798533127
training @ iter =  31800 , cost =  0.00626544840634
training @ iter =  31900 , cost =  0.00290089612827
iter  31999  validation
epoch 2, iter 32000, validation loss 0.027996
epoch 2, iter 32000, validation error 0.892000 %
epoch 2, iter 32000, train minibatch error 0.000000 %
epoch 2, iter 32000, train buffer error 1.200000 %
training @ iter =  32000 , cost =  0.0120620895177
training @ iter =  32100 , cost =  0.0415985956788
training @ iter =  32200 , cost =  0.0358169935644
training @ iter =  32300 , cost =  0.0147731136531
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  32400 , cost =  0.105578735471
training @ iter =  32500 , cost =  0.027243681252
training @ iter =  32600 , cost =  0.0132722267881
training @ iter =  32700 , cost =  0.00131964415777
training @ iter =  32800 , cost =  0.0183612927794
--> train minibatch error =  0.14
-->  8 4750 chunk_18_50000.pkl
training @ iter =  32900 , cost =  0.0308513529599
training @ iter =  33000 , cost =  0.00359617685899
training @ iter =  33100 , cost =  0.0851289182901
training @ iter =  33200 , cost =  0.0493037812412
training @ iter =  33300 , cost =  0.0195227954537
--> train minibatch error =  0.14
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.46
-->  8 30400 chunk_18_50000.pkl
--> train minibatch error =  0.36
-->  8 30450 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  33400 , cost =  0.0696263760328
training @ iter =  33500 , cost =  0.0935899913311
training @ iter =  33600 , cost =  0.00196455372497
training @ iter =  33700 , cost =  0.0385268479586
training @ iter =  33800 , cost =  0.014325030148
training @ iter =  33900 , cost =  0.00273869954981
iter  33999  validation
epoch 2, iter 34000, validation loss 0.029330
epoch 2, iter 34000, validation error 0.926000 %
epoch 2, iter 34000, train minibatch error 0.000000 %
epoch 2, iter 34000, train buffer error 0.600000 %
