nkerns =  [16 32 48 64] (4,)
training @ iter =  9100 , cost =  0.0878879129887
--> train minibatch error =  0.14
-->  9 9050 chunk_19_50000.pkl
training @ iter =  9200 , cost =  0.267118632793
training @ iter =  9300 , cost =  0.100648671389
--> train minibatch error =  0.16
-->  9 15750 chunk_19_50000.pkl
training @ iter =  9400 , cost =  0.0384727194905
training @ iter =  9500 , cost =  0.00745001574978
--> train minibatch error =  0.16
-->  9 29850 chunk_19_50000.pkl
training @ iter =  9600 , cost =  0.287059396505
training @ iter =  9700 , cost =  0.00152208597865
--> train minibatch error =  0.12
-->  9 35350 chunk_19_50000.pkl
training @ iter =  9800 , cost =  0.105284668505
--> train minibatch error =  0.12
-->  9 40950 chunk_19_50000.pkl
training @ iter =  9900 , cost =  0.00418788380921
iter  9999  validation
epoch 1, iter 10000, validation error 1.534000 %
epoch 1, iter 10000, train minibatch error 0.000000 %
epoch 1, iter 10000, train buffer error 0.500000 %
training @ iter =  10000 , cost =  0.0713116154075
--> train minibatch error =  0.14
-->  10 350 chunk_20_50000.pkl
--> train minibatch error =  0.14
-->  10 450 chunk_20_50000.pkl
training @ iter =  10100 , cost =  0.0359210781753
--> train minibatch error =  0.22
-->  10 9100 chunk_20_50000.pkl
--> train minibatch error =  0.46
-->  10 9150 chunk_20_50000.pkl
--> train minibatch error =  0.2
-->  10 9200 chunk_20_50000.pkl
training @ iter =  10200 , cost =  0.0224417597055
training @ iter =  10300 , cost =  0.123170763254
--> train minibatch error =  0.16
-->  10 16700 chunk_20_50000.pkl
training @ iter =  10400 , cost =  0.00609773956239
--> train minibatch error =  0.24
-->  10 22300 chunk_20_50000.pkl
--> train minibatch error =  0.18
-->  10 23350 chunk_20_50000.pkl
training @ iter =  10500 , cost =  0.0986262708902
--> train minibatch error =  0.14
-->  10 25050 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 27200 chunk_20_50000.pkl
training @ iter =  10600 , cost =  0.0846879407763
--> train minibatch error =  0.12
-->  10 32450 chunk_20_50000.pkl
training @ iter =  10700 , cost =  0.0361659042537
training @ iter =  10800 , cost =  0.0458581149578
training @ iter =  10900 , cost =  0.0177818890661
training @ iter =  11000 , cost =  0.00343807344325
training @ iter =  11100 , cost =  0.0236232597381
training @ iter =  11200 , cost =  0.10123796761
--> train minibatch error =  0.16
-->  11 12200 chunk_21_50000.pkl
training @ iter =  11300 , cost =  0.114257954061
training @ iter =  11400 , cost =  0.133236318827
training @ iter =  11500 , cost =  0.0980164632201
training @ iter =  11600 , cost =  0.202800825238
--> train minibatch error =  0.12
-->  11 30100 chunk_21_50000.pkl
training @ iter =  11700 , cost =  0.0232989694923
training @ iter =  11800 , cost =  0.0111252442002
--> train minibatch error =  0.16
-->  11 41250 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 41350 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 41400 chunk_21_50000.pkl
training @ iter =  11900 , cost =  0.0134980818257
iter  11999  validation
epoch 1, iter 12000, validation error 1.281000 %
epoch 1, iter 12000, train minibatch error 0.000000 %
epoch 1, iter 12000, train buffer error 0.500000 %
patience =  50000 0.99 23998
training @ iter =  12000 , cost =  0.00784725323319
--> train minibatch error =  0.18
-->  12 750 chunk_22_50000.pkl
--> train minibatch error =  0.18
-->  12 800 chunk_22_50000.pkl
--> train minibatch error =  0.12
-->  12 850 chunk_22_50000.pkl
training @ iter =  12100 , cost =  0.00154399801977
training @ iter =  12200 , cost =  0.00741243176162
training @ iter =  12300 , cost =  0.00654138904065
training @ iter =  12400 , cost =  0.0187228545547
training @ iter =  12500 , cost =  0.00327151920646
training @ iter =  12600 , cost =  0.00382286612876
training @ iter =  12700 , cost =  0.0184745192528
training @ iter =  12800 , cost =  0.0181895922869
training @ iter =  12900 , cost =  0.0717433989048
--> train minibatch error =  0.14
-->  12 47350 chunk_22_50000.pkl
training @ iter =  13000 , cost =  0.0766651406884
training @ iter =  13100 , cost =  0.0728698223829
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  13200 , cost =  0.0504594407976
training @ iter =  13300 , cost =  0.212304934859
training @ iter =  13400 , cost =  0.0811654105783
--> train minibatch error =  0.14
-->  13 23900 chunk_23_50000.pkl
training @ iter =  13500 , cost =  0.00181205186527
training @ iter =  13600 , cost =  0.0105107780546
training @ iter =  13700 , cost =  0.128782048821
training @ iter =  13800 , cost =  0.00757601670921
--> train minibatch error =  0.12
-->  13 40250 chunk_23_50000.pkl
training @ iter =  13900 , cost =  0.0148534215987
iter  13999  validation
epoch 1, iter 14000, validation error 1.326000 %
epoch 1, iter 14000, train minibatch error 0.000000 %
epoch 1, iter 14000, train buffer error 0.800000 %
training @ iter =  14000 , cost =  0.0319901257753
training @ iter =  14100 , cost =  0.00635308306664
training @ iter =  14200 , cost =  0.028223823756
training @ iter =  14300 , cost =  0.0101322317496
training @ iter =  14400 , cost =  0.0185258537531
training @ iter =  14500 , cost =  0.175874009728
training @ iter =  14600 , cost =  0.105074375868
training @ iter =  14700 , cost =  0.0046327766031
--> train minibatch error =  0.14
-->  14 37000 chunk_24_50000.pkl
--> train minibatch error =  0.14
-->  14 37800 chunk_24_50000.pkl
training @ iter =  14800 , cost =  0.0264827702194
training @ iter =  14900 , cost =  0.0835500881076
training @ iter =  15000 , cost =  0.0572443380952
training @ iter =  15100 , cost =  0.0172148849815
training @ iter =  15200 , cost =  0.0333734489977
training @ iter =  15300 , cost =  0.0121873831376
--> train minibatch error =  0.12
-->  15 18200 chunk_25_50000.pkl
training @ iter =  15400 , cost =  0.121331237257
training @ iter =  15500 , cost =  0.00259682559408
training @ iter =  15600 , cost =  0.0125166634098
training @ iter =  15700 , cost =  0.0643777698278
training @ iter =  15800 , cost =  0.0128489248455
training @ iter =  15900 , cost =  0.000953214010224
iter  15999  validation
epoch 1, iter 16000, validation error 1.390000 %
epoch 1, iter 16000, train minibatch error 4.000000 %
epoch 1, iter 16000, train buffer error 1.100000 %
training @ iter =  16000 , cost =  0.0204995181412
training @ iter =  16100 , cost =  0.0548099391162
training @ iter =  16200 , cost =  0.0837115645409
training @ iter =  16300 , cost =  0.214874610305
training @ iter =  16400 , cost =  0.0184074379504
training @ iter =  16500 , cost =  0.0251968931407
training @ iter =  16600 , cost =  0.0427759252489
training @ iter =  16700 , cost =  0.0829583182931
training @ iter =  16800 , cost =  0.00630866549909
training @ iter =  16900 , cost =  0.0969150960445
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  17000 , cost =  0.0118250623345
training @ iter =  17100 , cost =  0.156273081899
training @ iter =  17200 , cost =  0.0104102902114
training @ iter =  17300 , cost =  0.0065945549868
training @ iter =  17400 , cost =  0.0185337513685
training @ iter =  17500 , cost =  0.0178228579462
training @ iter =  17600 , cost =  0.107231445611
training @ iter =  17700 , cost =  0.0159605517983
training @ iter =  17800 , cost =  0.0289710815996
--> train minibatch error =  0.14
-->  17 40900 chunk_27_50000.pkl
training @ iter =  17900 , cost =  0.132738336921
iter  17999  validation
epoch 1, iter 18000, validation error 1.483000 %
epoch 1, iter 18000, train minibatch error 0.000000 %
epoch 1, iter 18000, train buffer error 1.500000 %
training @ iter =  18000 , cost =  0.535282254219
training @ iter =  18100 , cost =  0.10333737731
training @ iter =  18200 , cost =  0.0570648536086
training @ iter =  18300 , cost =  0.00678047072142
training @ iter =  18400 , cost =  0.0104347132146
training @ iter =  18500 , cost =  0.0305161885917
--> train minibatch error =  0.12
-->  18 26600 chunk_28_50000.pkl
training @ iter =  18600 , cost =  0.00185985257849
training @ iter =  18700 , cost =  0.00267981761135
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  18800 , cost =  0.0131151862442
training @ iter =  18900 , cost =  0.00495649827644
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  19000 , cost =  0.0106019927189
training @ iter =  19100 , cost =  0.0209959726781
training @ iter =  19200 , cost =  0.125328630209
--> train minibatch error =  0.16
-->  19 25550 chunk_4_50000.pkl
training @ iter =  19300 , cost =  0.0278581473976
training @ iter =  19400 , cost =  0.0159750767052
training @ iter =  19500 , cost =  0.00571983866394
--> train minibatch error =  0.24
-->  19 41400 chunk_4_50000.pkl
--> train minibatch error =  0.18
-->  19 41450 chunk_4_50000.pkl
training @ iter =  19600 , cost =  0.014978823252
training @ iter =  19700 , cost =  0.0189934037626
training @ iter =  19800 , cost =  0.0170345231891
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
training @ iter =  19900 , cost =  0.0523228868842
iter  19999  validation
epoch 1, iter 20000, validation error 1.186000 %
epoch 1, iter 20000, train minibatch error 0.000000 %
epoch 1, iter 20000, train buffer error 1.000000 %
patience =  50000 0.99 39998
training @ iter =  20000 , cost =  0.0215768702328
training @ iter =  20100 , cost =  0.133821845055
training @ iter =  20200 , cost =  0.0136615298688
training @ iter =  20300 , cost =  0.0185150858015
training @ iter =  20400 , cost =  0.00862041208893
training @ iter =  20500 , cost =  0.0356701724231
training @ iter =  20600 , cost =  0.00304687907919
training @ iter =  20700 , cost =  0.00418906612322
training @ iter =  20800 , cost =  0.00904686469585
training @ iter =  20900 , cost =  0.00371568719856
training @ iter =  21000 , cost =  0.00293956068344
training @ iter =  21100 , cost =  0.0147990165278
training @ iter =  21200 , cost =  0.00390755198896
training @ iter =  21300 , cost =  0.000492932565976
training @ iter =  21400 , cost =  0.0332272872329
training @ iter =  21500 , cost =  0.00571789126843
--> train minibatch error =  0.14
-->  21 41850 chunk_6_50000.pkl
training @ iter =  21600 , cost =  0.0027103126049
training @ iter =  21700 , cost =  0.00772581342608
training @ iter =  21800 , cost =  0.000305625115288
training @ iter =  21900 , cost =  0.0395011082292
iter  21999  validation
epoch 1, iter 22000, validation error 1.206000 %
epoch 1, iter 22000, train minibatch error 0.000000 %
epoch 1, iter 22000, train buffer error 1.200000 %
training @ iter =  22000 , cost =  0.00778074515983
training @ iter =  22100 , cost =  0.0017912115436
training @ iter =  22200 , cost =  0.064548805356
training @ iter =  22300 , cost =  0.00225733779371
training @ iter =  22400 , cost =  0.0195077061653
training @ iter =  22500 , cost =  0.0501034371555
training @ iter =  22600 , cost =  0.00353017845191
training @ iter =  22700 , cost =  0.0436448194087
training @ iter =  22800 , cost =  0.0047983461991
training @ iter =  22900 , cost =  0.00717869121581
training @ iter =  23000 , cost =  0.00409207865596
training @ iter =  23100 , cost =  0.118192262948
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
--> train minibatch error =  0.48
-->  23 21500 chunk_8_50000.pkl
training @ iter =  23200 , cost =  0.0336990989745
--> train minibatch error =  0.28
-->  23 25950 chunk_8_50000.pkl
training @ iter =  23300 , cost =  0.0192802567035
--> train minibatch error =  0.14
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 32000 chunk_8_50000.pkl
training @ iter =  23400 , cost =  0.0049129682593
training @ iter =  23500 , cost =  0.0101946564391
training @ iter =  23600 , cost =  0.00434010289609
--> train minibatch error =  0.12
-->  23 44900 chunk_8_50000.pkl
training @ iter =  23700 , cost =  0.000884188862983
--> train minibatch error =  0.14
-->  24 150 chunk_9_50000.pkl
training @ iter =  23800 , cost =  0.0356333293021
training @ iter =  23900 , cost =  0.000938270823099
iter  23999  validation
epoch 1, iter 24000, validation error 1.224000 %
epoch 1, iter 24000, train minibatch error 2.000000 %
epoch 1, iter 24000, train buffer error 1.800000 %
training @ iter =  24000 , cost =  0.0242368225008
training @ iter =  24100 , cost =  0.0732077509165
training @ iter =  24200 , cost =  0.0307138338685
training @ iter =  24300 , cost =  0.171704351902
training @ iter =  24400 , cost =  0.0114494850859
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.34
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.32
-->  24 34850 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 36350 chunk_9_50000.pkl
training @ iter =  24500 , cost =  0.009695854038
training @ iter =  24600 , cost =  0.113331243396
training @ iter =  24700 , cost =  0.075030349195
training @ iter =  24800 , cost =  0.0191551912576
training @ iter =  24900 , cost =  0.00952567346394
training @ iter =  25000 , cost =  0.0118867270648
training @ iter =  25100 , cost =  0.0143025685102
training @ iter =  25200 , cost =  0.023816017434
training @ iter =  25300 , cost =  0.0509080253541
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
--> train minibatch error =  0.14
-->  0 31200 chunk_10_50000.pkl
training @ iter =  25400 , cost =  0.00361561169848
training @ iter =  25500 , cost =  0.0147689366713
training @ iter =  25600 , cost =  0.103712283075
training @ iter =  25700 , cost =  0.0407893434167
training @ iter =  25800 , cost =  0.00458085956052
training @ iter =  25900 , cost =  0.00419233320281
iter  25999  validation
epoch 2, iter 26000, validation error 1.330000 %
epoch 2, iter 26000, train minibatch error 2.000000 %
epoch 2, iter 26000, train buffer error 0.800000 %
training @ iter =  26000 , cost =  0.0170250982046
training @ iter =  26100 , cost =  0.0167658142745
training @ iter =  26200 , cost =  0.0547000169754
training @ iter =  26300 , cost =  0.152054652572
training @ iter =  26400 , cost =  0.00445425929502
training @ iter =  26500 , cost =  0.00894894450903
training @ iter =  26600 , cost =  0.00160937593319
training @ iter =  26700 , cost =  0.0173745471984
training @ iter =  26800 , cost =  0.0815732032061
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.18
-->  2 6600 chunk_12_50000.pkl
training @ iter =  26900 , cost =  0.00588704878464
training @ iter =  27000 , cost =  0.00564658083022
training @ iter =  27100 , cost =  0.0560767315328
training @ iter =  27200 , cost =  0.12004827708
training @ iter =  27300 , cost =  0.0819853246212
training @ iter =  27400 , cost =  0.00698487646878
training @ iter =  27500 , cost =  0.0141462571919
training @ iter =  27600 , cost =  0.0545415766537
training @ iter =  27700 , cost =  0.042175937444
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  27800 , cost =  0.0171889681369
training @ iter =  27900 , cost =  0.00879165809602
iter  27999  validation
epoch 2, iter 28000, validation error 1.075000 %
epoch 2, iter 28000, train minibatch error 2.000000 %
epoch 2, iter 28000, train buffer error 1.000000 %
patience =  55998 0.99 55998
training @ iter =  28000 , cost =  0.00388635927811
training @ iter =  28100 , cost =  0.00799771025777
training @ iter =  28200 , cost =  0.00484245084226
training @ iter =  28300 , cost =  0.00433440553024
training @ iter =  28400 , cost =  0.00827505812049
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  28500 , cost =  0.117196962237
training @ iter =  28600 , cost =  0.00998323410749
training @ iter =  28700 , cost =  0.0539580471814
training @ iter =  28800 , cost =  0.124981574714
training @ iter =  28900 , cost =  0.0758733153343
training @ iter =  29000 , cost =  0.00437524681911
training @ iter =  29100 , cost =  0.0268904156983
training @ iter =  29200 , cost =  0.107043199241
training @ iter =  29300 , cost =  0.0214760359377
training @ iter =  29400 , cost =  0.00151700223796
--> train minibatch error =  0.18
-->  4 36550 chunk_14_50000.pkl
training @ iter =  29500 , cost =  0.0228168014437
training @ iter =  29600 , cost =  0.00227046012878
training @ iter =  29700 , cost =  0.0136389359832
training @ iter =  29800 , cost =  0.00887897890061
training @ iter =  29900 , cost =  0.0846572369337
iter  29999  validation
epoch 2, iter 30000, validation error 1.049000 %
epoch 2, iter 30000, train minibatch error 0.000000 %
epoch 2, iter 30000, train buffer error 0.500000 %
patience =  59998 0.99 59998
training @ iter =  30000 , cost =  0.012721857056
training @ iter =  30100 , cost =  0.251188784838
training @ iter =  30200 , cost =  0.0804803147912
training @ iter =  30300 , cost =  0.0450320355594
training @ iter =  30400 , cost =  0.111577309668
training @ iter =  30500 , cost =  0.00938292220235
training @ iter =  30600 , cost =  0.0113769816235
training @ iter =  30700 , cost =  0.0880057364702
training @ iter =  30800 , cost =  0.0184376519173
training @ iter =  30900 , cost =  0.00607482530177
training @ iter =  31000 , cost =  0.0105186868459
--> train minibatch error =  0.12
-->  6 16200 chunk_16_50000.pkl
training @ iter =  31100 , cost =  0.0312193464488
training @ iter =  31200 , cost =  0.00216354406439
training @ iter =  31300 , cost =  0.00241179694422
training @ iter =  31400 , cost =  0.00212568114512
training @ iter =  31500 , cost =  0.000568653922528
training @ iter =  31600 , cost =  0.230237811804
training @ iter =  31700 , cost =  0.0314937308431
training @ iter =  31800 , cost =  0.0116814551875
training @ iter =  31900 , cost =  0.00405988050625
iter  31999  validation
epoch 2, iter 32000, validation error 1.066000 %
epoch 2, iter 32000, train minibatch error 2.000000 %
epoch 2, iter 32000, train buffer error 1.300000 %
training @ iter =  32000 , cost =  0.00973356887698
training @ iter =  32100 , cost =  0.031083220616
training @ iter =  32200 , cost =  0.0152323292568
training @ iter =  32300 , cost =  0.010124466382
