Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [20 50] (2,)
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  8700 , cost =  0.0432164855301
--> train minibatch error =  0.14
-->  8 36250 chunk_18_50000.pkl
--> train minibatch error =  0.18
-->  8 36300 chunk_18_50000.pkl
training @ iter =  8800 , cost =  0.0156459584832
training @ iter =  8900 , cost =  0.0467605739832
--> train minibatch error =  0.24
-->  8 46100 chunk_18_50000.pkl
training @ iter =  9000 , cost =  0.00913228839636
--> train minibatch error =  0.12
-->  9 1200 chunk_19_50000.pkl
--> train minibatch error =  0.2
-->  9 1250 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 1300 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 1400 chunk_19_50000.pkl
training @ iter =  9100 , cost =  0.0289184823632
--> train minibatch error =  0.14
-->  9 7150 chunk_19_50000.pkl
training @ iter =  9200 , cost =  0.270638823509
training @ iter =  9300 , cost =  0.104613482952
training @ iter =  9400 , cost =  0.00701181450859
training @ iter =  9500 , cost =  0.00319732609205
--> train minibatch error =  0.14
-->  9 26900 chunk_19_50000.pkl
--> train minibatch error =  0.14
-->  9 29850 chunk_19_50000.pkl
training @ iter =  9600 , cost =  0.133284270763
training @ iter =  9700 , cost =  0.00338349211961
--> train minibatch error =  0.12
-->  9 35350 chunk_19_50000.pkl
training @ iter =  9800 , cost =  0.0962173864245
training @ iter =  9900 , cost =  0.0104069709778
--> train minibatch error =  0.12
-->  9 45100 chunk_19_50000.pkl
--> train minibatch error =  0.18
-->  9 45150 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 49500 chunk_19_50000.pkl
iter  9999  validation
epoch 1, iter 10000, validation error 1.461000 %
epoch 1, iter 10000, train minibatch error 0.000000 %
epoch 1, iter 10000, train buffer error 0.700000 %
patience =  50000 0.99 19998
FPR, FNR =  0.0219367738757 0.00726971124113
training @ iter =  10000 , cost =  0.153491199017
training @ iter =  10100 , cost =  0.0123724211007
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
--> train minibatch error =  0.2
-->  10 9150 chunk_20_50000.pkl
training @ iter =  10200 , cost =  0.00961804855615
--> train minibatch error =  0.12
-->  10 10100 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 12600 chunk_20_50000.pkl
--> train minibatch error =  0.14
-->  10 13800 chunk_20_50000.pkl
training @ iter =  10300 , cost =  0.159769356251
--> train minibatch error =  0.16
-->  10 16750 chunk_20_50000.pkl
training @ iter =  10400 , cost =  0.00497525231913
--> train minibatch error =  0.16
-->  10 22300 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 24650 chunk_20_50000.pkl
training @ iter =  10500 , cost =  0.0706786438823
--> train minibatch error =  0.16
-->  10 25050 chunk_20_50000.pkl
training @ iter =  10600 , cost =  0.123056083918
training @ iter =  10700 , cost =  0.0427722819149
training @ iter =  10800 , cost =  0.0688680335879
training @ iter =  10900 , cost =  0.0194696709514
training @ iter =  11000 , cost =  0.0029284413904
training @ iter =  11100 , cost =  0.00993537344038
training @ iter =  11200 , cost =  0.0722126662731
training @ iter =  11300 , cost =  0.103760831058
training @ iter =  11400 , cost =  0.092340990901
--> train minibatch error =  0.18
-->  11 24850 chunk_21_50000.pkl
--> train minibatch error =  0.26
-->  11 24950 chunk_21_50000.pkl
training @ iter =  11500 , cost =  0.620358645916
--> train minibatch error =  0.18
-->  11 25000 chunk_21_50000.pkl
training @ iter =  11600 , cost =  0.212251096964
--> train minibatch error =  0.12
-->  11 30100 chunk_21_50000.pkl
--> train minibatch error =  0.3
-->  11 30200 chunk_21_50000.pkl
--> train minibatch error =  0.18
-->  11 30250 chunk_21_50000.pkl
--> train minibatch error =  0.32
-->  11 33450 chunk_21_50000.pkl
--> train minibatch error =  0.16
-->  11 33550 chunk_21_50000.pkl
training @ iter =  11700 , cost =  0.0117660854012
--> train minibatch error =  0.12
-->  11 37150 chunk_21_50000.pkl
training @ iter =  11800 , cost =  0.00983630400151
--> train minibatch error =  0.12
-->  11 41250 chunk_21_50000.pkl
training @ iter =  11900 , cost =  0.00780428154394
--> train minibatch error =  0.12
-->  11 48800 chunk_21_50000.pkl
iter  11999  validation
epoch 1, iter 12000, validation error 1.332000 %
epoch 1, iter 12000, train minibatch error 0.000000 %
epoch 1, iter 12000, train buffer error 0.900000 %
patience =  50000 0.99 23998
FPR, FNR =  0.00834313499928 0.0183367203996
training @ iter =  12000 , cost =  0.0143405767158
--> train minibatch error =  0.16
-->  12 750 chunk_22_50000.pkl
training @ iter =  12100 , cost =  0.00235002418049
training @ iter =  12200 , cost =  0.0129541205242
training @ iter =  12300 , cost =  0.00283124507405
training @ iter =  12400 , cost =  0.0162981636822
training @ iter =  12500 , cost =  0.00454246113077
--> train minibatch error =  0.14
-->  12 29250 chunk_22_50000.pkl
training @ iter =  12600 , cost =  0.0087692476809
training @ iter =  12700 , cost =  0.00778429396451
training @ iter =  12800 , cost =  0.0139607023448
training @ iter =  12900 , cost =  0.0625725910068
training @ iter =  13000 , cost =  0.0947759449482
training @ iter =  13100 , cost =  0.0279432777315
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  13200 , cost =  0.0862715691328
training @ iter =  13300 , cost =  0.226238101721
training @ iter =  13400 , cost =  0.0993353426456
--> train minibatch error =  0.16
-->  13 23900 chunk_23_50000.pkl
training @ iter =  13500 , cost =  0.00346978963353
training @ iter =  13600 , cost =  0.0244853235781
training @ iter =  13700 , cost =  0.147143661976
training @ iter =  13800 , cost =  0.00394654879346
training @ iter =  13900 , cost =  0.00767537532374
iter  13999  validation
epoch 1, iter 14000, validation error 1.143000 %
epoch 1, iter 14000, train minibatch error 0.000000 %
epoch 1, iter 14000, train buffer error 0.400000 %
patience =  50000 0.99 27998
FPR, FNR =  0.0148082865458 0.0080905263219
training @ iter =  14000 , cost =  0.109295777977
--> train minibatch error =  0.16
-->  14 900 chunk_24_50000.pkl
training @ iter =  14100 , cost =  0.0148044414818
training @ iter =  14200 , cost =  0.0172990281135
training @ iter =  14300 , cost =  0.00654283445328
training @ iter =  14400 , cost =  0.0116260815412
training @ iter =  14500 , cost =  0.180661141872
training @ iter =  14600 , cost =  0.0298532228917
--> train minibatch error =  0.12
-->  14 32200 chunk_24_50000.pkl
training @ iter =  14700 , cost =  0.00345782376826
--> train minibatch error =  0.16
-->  14 36500 chunk_24_50000.pkl
--> train minibatch error =  0.14
-->  14 36550 chunk_24_50000.pkl
training @ iter =  14800 , cost =  0.0133571401238
training @ iter =  14900 , cost =  0.0261092856526
training @ iter =  15000 , cost =  0.0254190731794
training @ iter =  15100 , cost =  0.00480720028281
training @ iter =  15200 , cost =  0.098798558116
training @ iter =  15300 , cost =  0.00865060184151
--> train minibatch error =  0.12
-->  15 18200 chunk_25_50000.pkl
training @ iter =  15400 , cost =  0.0631959661841
training @ iter =  15500 , cost =  0.00350013305433
training @ iter =  15600 , cost =  0.00909291300923
training @ iter =  15700 , cost =  0.0179238375276
training @ iter =  15800 , cost =  0.0214094184339
training @ iter =  15900 , cost =  0.00183441501576
iter  15999  validation
epoch 1, iter 16000, validation error 1.229000 %
epoch 1, iter 16000, train minibatch error 4.000000 %
epoch 1, iter 16000, train buffer error 1.000000 %
training @ iter =  16000 , cost =  0.0201308019459
training @ iter =  16100 , cost =  0.0599632710218
--> train minibatch error =  0.14
-->  16 5500 chunk_26_50000.pkl
training @ iter =  16200 , cost =  0.167106285691
training @ iter =  16300 , cost =  0.115971915424
training @ iter =  16400 , cost =  0.0321036949754
training @ iter =  16500 , cost =  0.0237848330289
training @ iter =  16600 , cost =  0.00969955604523
training @ iter =  16700 , cost =  0.0365467555821
--> train minibatch error =  0.16
-->  16 36900 chunk_26_50000.pkl
training @ iter =  16800 , cost =  0.013848669827
training @ iter =  16900 , cost =  0.151689305902
--> train minibatch error =  0.16
-->  16 49400 chunk_26_50000.pkl
training @ iter =  17000 , cost =  0.00483136065304
training @ iter =  17100 , cost =  0.0926974192262
training @ iter =  17200 , cost =  0.0130763398483
training @ iter =  17300 , cost =  0.00864352378994
training @ iter =  17400 , cost =  0.103848107159
training @ iter =  17500 , cost =  0.0216388124973
training @ iter =  17600 , cost =  0.18202136457
--> train minibatch error =  0.32
-->  17 32200 chunk_27_50000.pkl
--> train minibatch error =  0.12
-->  17 32250 chunk_27_50000.pkl
--> train minibatch error =  0.34
-->  17 32300 chunk_27_50000.pkl
--> train minibatch error =  0.12
-->  17 32650 chunk_27_50000.pkl
training @ iter =  17700 , cost =  0.0273995827883
training @ iter =  17800 , cost =  0.0388293415308
training @ iter =  17900 , cost =  0.152627810836
iter  17999  validation
epoch 1, iter 18000, validation error 1.098000 %
epoch 1, iter 18000, train minibatch error 0.000000 %
epoch 1, iter 18000, train buffer error 0.800000 %
patience =  50000 0.99 35998
FPR, FNR =  0.0134993826896 0.00852758606337
training @ iter =  18000 , cost =  0.225947380066
training @ iter =  18100 , cost =  0.196834787726
training @ iter =  18200 , cost =  0.0446667782962
training @ iter =  18300 , cost =  0.00511242588982
training @ iter =  18400 , cost =  0.00464822119102
training @ iter =  18500 , cost =  0.0181332118809
training @ iter =  18600 , cost =  0.00351951923221
training @ iter =  18700 , cost =  0.00129214348271
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  18800 , cost =  0.00960396043956
--> train minibatch error =  0.12
-->  19 6150 chunk_4_50000.pkl
training @ iter =  18900 , cost =  0.021435411647
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  19000 , cost =  0.00854839477688
training @ iter =  19100 , cost =  0.0150801064447
training @ iter =  19200 , cost =  0.119665324688
--> train minibatch error =  0.16
-->  19 25550 chunk_4_50000.pkl
training @ iter =  19300 , cost =  0.0380650088191
training @ iter =  19400 , cost =  0.0044935583137
training @ iter =  19500 , cost =  0.0106460228562
--> train minibatch error =  0.14
-->  19 41400 chunk_4_50000.pkl
training @ iter =  19600 , cost =  0.0480728261173
training @ iter =  19700 , cost =  0.0133701292798
training @ iter =  19800 , cost =  0.00540434243158
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
training @ iter =  19900 , cost =  0.0256244763732
iter  19999  validation
epoch 1, iter 20000, validation error 1.037000 %
epoch 1, iter 20000, train minibatch error 0.000000 %
epoch 1, iter 20000, train buffer error 0.700000 %
patience =  50000 0.99 39998
FPR, FNR =  0.0122899170537 0.00850786815956
training @ iter =  20000 , cost =  0.0336905680597
training @ iter =  20100 , cost =  0.0707441717386
training @ iter =  20200 , cost =  0.0153054241091
training @ iter =  20300 , cost =  0.0194873269647
training @ iter =  20400 , cost =  0.00217526685447
training @ iter =  20500 , cost =  0.0291137844324
training @ iter =  20600 , cost =  0.0117295952514
training @ iter =  20700 , cost =  0.00389139773324
training @ iter =  20800 , cost =  0.00781874731183
--> train minibatch error =  0.12
-->  21 6250 chunk_6_50000.pkl
training @ iter =  20900 , cost =  0.00404700404033
--> train minibatch error =  0.18
-->  21 13050 chunk_6_50000.pkl
training @ iter =  21000 , cost =  0.00698430184275
training @ iter =  21100 , cost =  0.00945622194558
training @ iter =  21200 , cost =  0.0156472418457
--> train minibatch error =  0.12
-->  21 24300 chunk_6_50000.pkl
training @ iter =  21300 , cost =  0.00346577167511
training @ iter =  21400 , cost =  0.0247069150209
training @ iter =  21500 , cost =  0.00447621569037
training @ iter =  21600 , cost =  0.00566310156137
training @ iter =  21700 , cost =  0.00634067039937
training @ iter =  21800 , cost =  0.00198757974431
training @ iter =  21900 , cost =  0.0159484948963
iter  21999  validation
epoch 1, iter 22000, validation error 0.994000 %
epoch 1, iter 22000, train minibatch error 0.000000 %
epoch 1, iter 22000, train buffer error 1.200000 %
patience =  50000 0.99 43998
FPR, FNR =  0.00988100410067 0.00996822292171
training @ iter =  22000 , cost =  0.00541905174032
training @ iter =  22100 , cost =  0.00212714890949
training @ iter =  22200 , cost =  0.12861508131
training @ iter =  22300 , cost =  0.00476135499775
training @ iter =  22400 , cost =  0.0171551499516
training @ iter =  22500 , cost =  0.059749700129
training @ iter =  22600 , cost =  0.00662659993395
training @ iter =  22700 , cost =  0.0137633681297
training @ iter =  22800 , cost =  0.00390350935049
training @ iter =  22900 , cost =  0.00550776021555
training @ iter =  23000 , cost =  0.00489570200443
training @ iter =  23100 , cost =  0.175884470344
--> train minibatch error =  0.14
-->  23 21400 chunk_8_50000.pkl
training @ iter =  23200 , cost =  0.0654233768582
--> train minibatch error =  0.12
-->  23 25850 chunk_8_50000.pkl
--> train minibatch error =  0.22
-->  23 25950 chunk_8_50000.pkl
training @ iter =  23300 , cost =  0.0210487693548
--> train minibatch error =  0.16
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 32000 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 32050 chunk_8_50000.pkl
training @ iter =  23400 , cost =  0.00939638633281
training @ iter =  23500 , cost =  0.0323003157973
training @ iter =  23600 , cost =  0.00257133715786
--> train minibatch error =  0.24
-->  23 44900 chunk_8_50000.pkl
training @ iter =  23700 , cost =  0.00286183855496
--> train minibatch error =  0.12
-->  24 150 chunk_9_50000.pkl
training @ iter =  23800 , cost =  0.0116246733814
training @ iter =  23900 , cost =  0.00247699464671
iter  23999  validation
epoch 1, iter 24000, validation error 1.240000 %
epoch 1, iter 24000, train minibatch error 2.000000 %
epoch 1, iter 24000, train buffer error 1.600000 %
training @ iter =  24000 , cost =  0.0157174840569
training @ iter =  24100 , cost =  0.0947632864118
training @ iter =  24200 , cost =  0.0315826311707
training @ iter =  24300 , cost =  0.167113870382
training @ iter =  24400 , cost =  0.00650292495266
--> train minibatch error =  0.28
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.58
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.48
-->  24 34850 chunk_9_50000.pkl
--> train minibatch error =  0.18
-->  24 34900 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 36350 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 36450 chunk_9_50000.pkl
training @ iter =  24500 , cost =  0.00581169500947
training @ iter =  24600 , cost =  0.0859351232648
training @ iter =  24700 , cost =  0.0601870715618
training @ iter =  24800 , cost =  0.0199418906122
training @ iter =  24900 , cost =  0.00920059904456
training @ iter =  25000 , cost =  0.053971670568
training @ iter =  25100 , cost =  0.0247150566429
training @ iter =  25200 , cost =  0.0103464694694
training @ iter =  25300 , cost =  0.00906997919083
--> train minibatch error =  0.14
-->  0 29050 chunk_10_50000.pkl
training @ iter =  25400 , cost =  0.00361814745702
training @ iter =  25500 , cost =  0.0128163145855
training @ iter =  25600 , cost =  0.091270506382
training @ iter =  25700 , cost =  0.0145719312131
training @ iter =  25800 , cost =  0.00458672363311
training @ iter =  25900 , cost =  0.00938910339028
iter  25999  validation
epoch 2, iter 26000, validation error 1.136000 %
epoch 2, iter 26000, train minibatch error 2.000000 %
epoch 2, iter 26000, train buffer error 0.700000 %
training @ iter =  26000 , cost =  0.0104771731421
training @ iter =  26100 , cost =  0.0184793584049
training @ iter =  26200 , cost =  0.0802078992128
training @ iter =  26300 , cost =  0.149548768997
training @ iter =  26400 , cost =  0.0057868976146
training @ iter =  26500 , cost =  0.010237720795
training @ iter =  26600 , cost =  0.00254936073907
training @ iter =  26700 , cost =  0.0269524119794
training @ iter =  26800 , cost =  0.17223058641
--> train minibatch error =  0.14
-->  2 6500 chunk_12_50000.pkl
training @ iter =  26900 , cost =  0.0181796215475
training @ iter =  27000 , cost =  0.00703569781035
--> train minibatch error =  0.12
-->  2 18750 chunk_12_50000.pkl
training @ iter =  27100 , cost =  0.0471146404743
training @ iter =  27200 , cost =  0.0104234647006
training @ iter =  27300 , cost =  0.0307394266129
training @ iter =  27400 , cost =  0.0048056752421
training @ iter =  27500 , cost =  0.0246585626155
training @ iter =  27600 , cost =  0.0698321089149
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  27700 , cost =  0.0623065270483
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  27800 , cost =  0.0188612192869
training @ iter =  27900 , cost =  0.0292154494673
iter  27999  validation
epoch 2, iter 28000, validation error 1.170000 %
epoch 2, iter 28000, train minibatch error 0.000000 %
epoch 2, iter 28000, train buffer error 0.500000 %
training @ iter =  28000 , cost =  0.0029090649914
training @ iter =  28100 , cost =  0.00450135068968
training @ iter =  28200 , cost =  0.0237532779574
--> train minibatch error =  0.12
-->  3 27500 chunk_13_50000.pkl
training @ iter =  28300 , cost =  0.0027330047451
training @ iter =  28400 , cost =  0.00322829256766
--> train minibatch error =  0.18
-->  3 34000 chunk_13_50000.pkl
training @ iter =  28500 , cost =  0.109989844263
training @ iter =  28600 , cost =  0.00237441062927
training @ iter =  28700 , cost =  0.0289706867188
training @ iter =  28800 , cost =  0.128712922335
training @ iter =  28900 , cost =  0.0873883441091
training @ iter =  29000 , cost =  0.00267287995666
training @ iter =  29100 , cost =  0.0516363941133
training @ iter =  29200 , cost =  0.00897981319577
training @ iter =  29300 , cost =  0.040935613215
