Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [16 32 48 64] (4,)
iter  15999  validation
epoch 1, iter 16000, validation error 1.247000 %
epoch 1, iter 16000, train minibatch error 4.000000 %
epoch 1, iter 16000, train buffer error 1.100000 %
training @ iter =  16000 , cost =  0.0348474048078
training @ iter =  16100 , cost =  0.0476935096085
--> train minibatch error =  0.12
-->  16 5500 chunk_26_50000.pkl
training @ iter =  16200 , cost =  0.0897483229637
training @ iter =  16300 , cost =  0.0757137387991
training @ iter =  16400 , cost =  0.0486565940082
training @ iter =  16500 , cost =  0.00134953286033
training @ iter =  16600 , cost =  0.0187330953777
training @ iter =  16700 , cost =  0.0717952996492
training @ iter =  16800 , cost =  0.00107479828876
training @ iter =  16900 , cost =  0.112123928964
training @ iter =  17000 , cost =  0.00725201889873
training @ iter =  17100 , cost =  0.0753587186337
training @ iter =  17200 , cost =  0.00388332479633
training @ iter =  17300 , cost =  0.00519183557481
training @ iter =  17400 , cost =  0.0613243244588
training @ iter =  17500 , cost =  0.0211489815265
training @ iter =  17600 , cost =  0.178089290857
--> train minibatch error =  0.12
-->  17 32650 chunk_27_50000.pkl
training @ iter =  17700 , cost =  0.0203760545701
training @ iter =  17800 , cost =  0.0490997843444
training @ iter =  17900 , cost =  0.135920450091
iter  17999  validation
epoch 1, iter 18000, validation error 1.028000 %
epoch 1, iter 18000, train minibatch error 0.000000 %
epoch 1, iter 18000, train buffer error 0.800000 %
training @ iter =  18000 , cost =  0.190718188882
training @ iter =  18100 , cost =  0.146949112415
training @ iter =  18200 , cost =  0.0159962270409
training @ iter =  18300 , cost =  0.0131795248017
training @ iter =  18400 , cost =  0.0104289529845
training @ iter =  18500 , cost =  0.0182614382356
training @ iter =  18600 , cost =  0.00108888326213
training @ iter =  18700 , cost =  0.00175305514131
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  18800 , cost =  0.0046234736219
--> train minibatch error =  0.12
-->  19 6150 chunk_4_50000.pkl
training @ iter =  18900 , cost =  0.00581027986482
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  19000 , cost =  0.00569395115599
training @ iter =  19100 , cost =  0.0108959106728
training @ iter =  19200 , cost =  0.103271998465
--> train minibatch error =  0.12
-->  19 25550 chunk_4_50000.pkl
training @ iter =  19300 , cost =  0.0262653753161
training @ iter =  19400 , cost =  0.0025612723548
training @ iter =  19500 , cost =  0.00939002074301
--> train minibatch error =  0.16
-->  19 41400 chunk_4_50000.pkl
training @ iter =  19600 , cost =  0.02271746099
training @ iter =  19700 , cost =  0.0221009477973
training @ iter =  19800 , cost =  0.00431705871597
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.44
-->  20 6000 chunk_5_50000.pkl
--> train minibatch error =  0.12
-->  20 6050 chunk_5_50000.pkl
training @ iter =  19900 , cost =  0.0129222776741
iter  19999  validation
epoch 1, iter 20000, validation error 1.129000 %
epoch 1, iter 20000, train minibatch error 2.000000 %
epoch 1, iter 20000, train buffer error 0.700000 %
training @ iter =  20000 , cost =  0.00682187685743
training @ iter =  20100 , cost =  0.0709329023957
training @ iter =  20200 , cost =  0.0029685231857
training @ iter =  20300 , cost =  0.0280302762985
training @ iter =  20400 , cost =  0.0027372376062
training @ iter =  20500 , cost =  0.0121832918376
--> train minibatch error =  0.12
-->  20 41050 chunk_5_50000.pkl
training @ iter =  20600 , cost =  0.00642672879621
training @ iter =  20700 , cost =  0.00193345651496
training @ iter =  20800 , cost =  0.00404313765466
--> train minibatch error =  0.12
-->  21 3900 chunk_6_50000.pkl
--> train minibatch error =  0.12
-->  21 6250 chunk_6_50000.pkl
--> train minibatch error =  0.12
-->  21 8300 chunk_6_50000.pkl
training @ iter =  20900 , cost =  0.00851157773286
training @ iter =  21000 , cost =  0.00254682986997
training @ iter =  21100 , cost =  0.00378147605807
training @ iter =  21200 , cost =  0.0705185607076
training @ iter =  21300 , cost =  0.00182058929931
training @ iter =  21400 , cost =  0.0308647155762
training @ iter =  21500 , cost =  0.00344451959245
training @ iter =  21600 , cost =  0.0084985177964
training @ iter =  21700 , cost =  0.00115688238293
training @ iter =  21800 , cost =  0.000510274199769
training @ iter =  21900 , cost =  0.0029017960187
iter  21999  validation
epoch 1, iter 22000, validation error 0.923000 %
epoch 1, iter 22000, train minibatch error 0.000000 %
epoch 1, iter 22000, train buffer error 0.700000 %
patience =  50000 0.99 43998
training @ iter =  22000 , cost =  0.00231877109036
training @ iter =  22100 , cost =  0.0014580875868
training @ iter =  22200 , cost =  0.0327099598944
training @ iter =  22300 , cost =  0.00185840262566
training @ iter =  22400 , cost =  0.0152252567932
training @ iter =  22500 , cost =  0.0383421592414
training @ iter =  22600 , cost =  0.00146695529111
training @ iter =  22700 , cost =  0.00790257006884
training @ iter =  22800 , cost =  0.00760128023103
training @ iter =  22900 , cost =  0.0013023376232
training @ iter =  23000 , cost =  0.00400935439393
training @ iter =  23100 , cost =  0.18486751616
--> train minibatch error =  0.3
-->  23 21450 chunk_8_50000.pkl
--> train minibatch error =  0.5
-->  23 21500 chunk_8_50000.pkl
training @ iter =  23200 , cost =  0.0492765158415
--> train minibatch error =  0.14
-->  23 25950 chunk_8_50000.pkl
training @ iter =  23300 , cost =  0.0109376935288
--> train minibatch error =  0.16
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.28
-->  23 31950 chunk_8_50000.pkl
--> train minibatch error =  0.36
-->  23 32000 chunk_8_50000.pkl
training @ iter =  23400 , cost =  0.00401673279703
training @ iter =  23500 , cost =  0.0184127967805
training @ iter =  23600 , cost =  0.00306534650736
--> train minibatch error =  0.14
-->  23 44900 chunk_8_50000.pkl
training @ iter =  23700 , cost =  0.000852217606734
training @ iter =  23800 , cost =  0.0316765494645
training @ iter =  23900 , cost =  0.00183239777107
iter  23999  validation
epoch 1, iter 24000, validation error 0.941000 %
epoch 1, iter 24000, train minibatch error 0.000000 %
epoch 1, iter 24000, train buffer error 1.000000 %
training @ iter =  24000 , cost =  0.0223158225417
--> train minibatch error =  0.12
-->  24 16450 chunk_9_50000.pkl
training @ iter =  24100 , cost =  0.0724716261029
training @ iter =  24200 , cost =  0.0176998954266
training @ iter =  24300 , cost =  0.123326301575
training @ iter =  24400 , cost =  0.00571260694414
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.56
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.46
-->  24 34850 chunk_9_50000.pkl
training @ iter =  24500 , cost =  0.00147942546755
training @ iter =  24600 , cost =  0.0405051037669
training @ iter =  24700 , cost =  0.078171402216
training @ iter =  24800 , cost =  0.0154950022697
training @ iter =  24900 , cost =  0.00564991077408
training @ iter =  25000 , cost =  0.00995480921119
training @ iter =  25100 , cost =  0.0127761987969
training @ iter =  25200 , cost =  0.0163037609309
training @ iter =  25300 , cost =  0.00740548036993
training @ iter =  25400 , cost =  0.000969475426245
training @ iter =  25500 , cost =  0.00829165615141
training @ iter =  25600 , cost =  0.0390522480011
training @ iter =  25700 , cost =  0.0218104887754
training @ iter =  25800 , cost =  0.00653305370361
training @ iter =  25900 , cost =  0.00311691616662
iter  25999  validation
epoch 2, iter 26000, validation error 1.006000 %
epoch 2, iter 26000, train minibatch error 2.000000 %
epoch 2, iter 26000, train buffer error 0.600000 %
training @ iter =  26000 , cost =  0.00302969152108
training @ iter =  26100 , cost =  0.0181209202856
training @ iter =  26200 , cost =  0.0724159032106
training @ iter =  26300 , cost =  0.132397294044
training @ iter =  26400 , cost =  0.00309741520323
training @ iter =  26500 , cost =  0.00464589195326
training @ iter =  26600 , cost =  0.00203791679814
training @ iter =  26700 , cost =  0.0107915988192
training @ iter =  26800 , cost =  0.157782956958
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.22
-->  2 6600 chunk_12_50000.pkl
training @ iter =  26900 , cost =  0.0202541518956
training @ iter =  27000 , cost =  0.00358889461495
training @ iter =  27100 , cost =  0.0625134333968
training @ iter =  27200 , cost =  0.02108127065
training @ iter =  27300 , cost =  0.0154612110928
training @ iter =  27400 , cost =  0.00459037581459
training @ iter =  27500 , cost =  0.0132657457143
training @ iter =  27600 , cost =  0.0315051712096
training @ iter =  27700 , cost =  0.0145209403709
training @ iter =  27800 , cost =  0.0260516218841
training @ iter =  27900 , cost =  0.00514206429943
iter  27999  validation
epoch 2, iter 28000, validation error 1.000000 %
epoch 2, iter 28000, train minibatch error 2.000000 %
epoch 2, iter 28000, train buffer error 0.200000 %
training @ iter =  28000 , cost =  0.00220560911112
training @ iter =  28100 , cost =  0.0289922077209
training @ iter =  28200 , cost =  0.0101262368262
training @ iter =  28300 , cost =  0.00313220033422
training @ iter =  28400 , cost =  0.00406433083117
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  28500 , cost =  0.1043638587
training @ iter =  28600 , cost =  0.00566699402407
training @ iter =  28700 , cost =  0.0143448337913
training @ iter =  28800 , cost =  0.131026148796
training @ iter =  28900 , cost =  0.0994794815779
training @ iter =  29000 , cost =  0.00172211136669
training @ iter =  29100 , cost =  0.0245908871293
training @ iter =  29200 , cost =  0.0828673169017
training @ iter =  29300 , cost =  0.0518089197576
training @ iter =  29400 , cost =  0.00179282028694
training @ iter =  29500 , cost =  0.00691541610286
training @ iter =  29600 , cost =  0.00245998194441
training @ iter =  29700 , cost =  0.0118815712631
training @ iter =  29800 , cost =  0.0181919652969
training @ iter =  29900 , cost =  0.0132008483633
iter  29999  validation
epoch 2, iter 30000, validation error 0.941000 %
epoch 2, iter 30000, train minibatch error 0.000000 %
epoch 2, iter 30000, train buffer error 0.500000 %
training @ iter =  30000 , cost =  0.00320541183464
training @ iter =  30100 , cost =  0.142244145274
training @ iter =  30200 , cost =  0.0138570806012
training @ iter =  30300 , cost =  0.0713491663337
training @ iter =  30400 , cost =  0.0418814122677
training @ iter =  30500 , cost =  0.0115870777518
training @ iter =  30600 , cost =  0.0104517815635
training @ iter =  30700 , cost =  0.112662270665
training @ iter =  30800 , cost =  0.00496106222272
training @ iter =  30900 , cost =  0.00209303479642
training @ iter =  31000 , cost =  0.0045232414268
training @ iter =  31100 , cost =  0.0203219242394
training @ iter =  31200 , cost =  0.00564336404204
training @ iter =  31300 , cost =  0.00147313857451
training @ iter =  31400 , cost =  0.00224333093502
training @ iter =  31500 , cost =  0.000377805670723
training @ iter =  31600 , cost =  0.133827522397
training @ iter =  31700 , cost =  0.0143753895536
training @ iter =  31800 , cost =  0.00308653246611
training @ iter =  31900 , cost =  0.00370174995624
iter  31999  validation
epoch 2, iter 32000, validation error 0.866000 %
epoch 2, iter 32000, train minibatch error 0.000000 %
epoch 2, iter 32000, train buffer error 0.500000 %
patience =  63998 0.99 63998
training @ iter =  32000 , cost =  0.00673023471609
training @ iter =  32100 , cost =  0.0406990684569
training @ iter =  32200 , cost =  0.0201150607318
training @ iter =  32300 , cost =  0.00410447735339
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
--> train minibatch error =  0.14
-->  7 33450 chunk_17_50000.pkl
training @ iter =  32400 , cost =  0.048709847033
training @ iter =  32500 , cost =  0.0326300412416
training @ iter =  32600 , cost =  0.00425730412826
--> train minibatch error =  0.12
-->  7 44700 chunk_17_50000.pkl
training @ iter =  32700 , cost =  0.000688977830578
training @ iter =  32800 , cost =  0.0298952609301
training @ iter =  32900 , cost =  0.0433290824294
training @ iter =  33000 , cost =  0.00664069782943
training @ iter =  33100 , cost =  0.0768760144711
training @ iter =  33200 , cost =  0.0158391539007
training @ iter =  33300 , cost =  0.0137828299776
--> train minibatch error =  0.14
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.44
-->  8 30400 chunk_18_50000.pkl
--> train minibatch error =  0.24
-->  8 30450 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  33400 , cost =  0.107163183391
training @ iter =  33500 , cost =  0.054257992655
training @ iter =  33600 , cost =  0.000673515896779
training @ iter =  33700 , cost =  0.0387044176459
training @ iter =  33800 , cost =  0.00920159835368
training @ iter =  33900 , cost =  0.00676683615893
iter  33999  validation
epoch 2, iter 34000, validation error 0.930000 %
epoch 2, iter 34000, train minibatch error 0.000000 %
epoch 2, iter 34000, train buffer error 0.700000 %
training @ iter =  34000 , cost =  0.116502083838
training @ iter =  34100 , cost =  0.197683662176
training @ iter =  34200 , cost =  0.0226268693805
training @ iter =  34300 , cost =  0.0161572340876
--> train minibatch error =  0.12
-->  9 29850 chunk_19_50000.pkl
training @ iter =  34400 , cost =  0.00100552651566
--> train minibatch error =  0.12
-->  9 35350 chunk_19_50000.pkl
training @ iter =  34500 , cost =  0.00699778972194
training @ iter =  34600 , cost =  0.0806366503239
training @ iter =  34700 , cost =  0.0359459519386
training @ iter =  34800 , cost =  0.00293951202184
training @ iter =  34900 , cost =  0.0204154197127
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  35000 , cost =  0.0058134640567
--> train minibatch error =  0.12
-->  10 16750 chunk_20_50000.pkl
training @ iter =  35100 , cost =  0.00266684079543
training @ iter =  35200 , cost =  0.00422209082171
--> train minibatch error =  0.12
-->  10 25050 chunk_20_50000.pkl
training @ iter =  35300 , cost =  0.013684373349
training @ iter =  35400 , cost =  0.00316002336331
training @ iter =  35500 , cost =  0.00402701273561
training @ iter =  35600 , cost =  0.0096509931609
training @ iter =  35700 , cost =  0.0049431710504
training @ iter =  35800 , cost =  0.00424125976861
training @ iter =  35900 , cost =  0.00269922334701
iter  35999  validation
epoch 2, iter 36000, validation error 0.837000 %
epoch 2, iter 36000, train minibatch error 0.000000 %
epoch 2, iter 36000, train buffer error 0.600000 %
patience =  71998 0.99 71998
training @ iter =  36000 , cost =  0.00454622227699
training @ iter =  36100 , cost =  0.000909390742891
training @ iter =  36200 , cost =  0.189299196005
training @ iter =  36300 , cost =  0.0203509181738
--> train minibatch error =  0.12
-->  11 30200 chunk_21_50000.pkl
training @ iter =  36400 , cost =  0.00317333941348
--> train minibatch error =  0.12
-->  11 37250 chunk_21_50000.pkl
training @ iter =  36500 , cost =  0.0455081313848
training @ iter =  36600 , cost =  0.00223344913684
training @ iter =  36700 , cost =  0.0173229891807
--> train minibatch error =  0.14
-->  12 750 chunk_22_50000.pkl
training @ iter =  36800 , cost =  0.010082995519
training @ iter =  36900 , cost =  0.022793572396
training @ iter =  37000 , cost =  0.000355872063665
training @ iter =  37100 , cost =  0.0033366268035
training @ iter =  37200 , cost =  0.00263361213729
training @ iter =  37300 , cost =  0.0232375282794
training @ iter =  37400 , cost =  0.00794321205467
training @ iter =  37500 , cost =  0.207446753979
training @ iter =  37600 , cost =  0.00113149336539
training @ iter =  37700 , cost =  0.00822013244033
training @ iter =  37800 , cost =  0.0275506023318
training @ iter =  37900 , cost =  0.0313696488738
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
iter  37999  validation
epoch 2, iter 38000, validation error 0.799000 %
epoch 2, iter 38000, train minibatch error 2.000000 %
epoch 2, iter 38000, train buffer error 0.600000 %
patience =  75998 0.99 75998
training @ iter =  38000 , cost =  0.00793561525643
training @ iter =  38100 , cost =  0.00493718031794
training @ iter =  38200 , cost =  0.0213224049658
training @ iter =  38300 , cost =  0.0282946508378
training @ iter =  38400 , cost =  0.012966696173
training @ iter =  38500 , cost =  0.0605751313269
training @ iter =  38600 , cost =  0.00498131895438
training @ iter =  38700 , cost =  0.0163359809667
training @ iter =  38800 , cost =  0.0150412805378
training @ iter =  38900 , cost =  0.103054583073
training @ iter =  39000 , cost =  0.00669045932591
training @ iter =  39100 , cost =  0.00555451773107
training @ iter =  39200 , cost =  0.00317595549859
training @ iter =  39300 , cost =  0.00531737133861
training @ iter =  39400 , cost =  0.00605790968984
training @ iter =  39500 , cost =  0.0832950621843
training @ iter =  39600 , cost =  0.0190820936114
training @ iter =  39700 , cost =  0.00553727755323
training @ iter =  39800 , cost =  0.00108479638584
training @ iter =  39900 , cost =  0.0202508810908
iter  39999  validation
epoch 2, iter 40000, validation error 0.869000 %
