nkerns =  [20 50] (2,)
--> train minibatch error =  0.12
-->  1 27000 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 27450 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 28650 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 29300 chunk_11_50000.pkl
training @ iter =  1600 , cost =  0.167093753815
--> train minibatch error =  0.12
-->  1 30550 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 31750 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 32400 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 32450 chunk_11_50000.pkl
--> train minibatch error =  0.16
-->  1 32750 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 32800 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 32850 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 34200 chunk_11_50000.pkl
--> train minibatch error =  0.26
-->  1 34250 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 34300 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 34400 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 34700 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 34750 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 34900 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 34950 chunk_11_50000.pkl
training @ iter =  1700 , cost =  0.258966207504
--> train minibatch error =  0.22
-->  1 35350 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 35400 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 35850 chunk_11_50000.pkl
--> train minibatch error =  0.16
-->  1 36050 chunk_11_50000.pkl
--> train minibatch error =  0.2
-->  1 38350 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 39100 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 39150 chunk_11_50000.pkl
--> train minibatch error =  0.18
-->  1 39400 chunk_11_50000.pkl
--> train minibatch error =  0.22
-->  1 39450 chunk_11_50000.pkl
--> train minibatch error =  0.22
-->  1 39500 chunk_11_50000.pkl
--> train minibatch error =  0.16
-->  1 39650 chunk_11_50000.pkl
--> train minibatch error =  0.24
-->  1 39700 chunk_11_50000.pkl
--> train minibatch error =  0.22
-->  1 39750 chunk_11_50000.pkl
--> train minibatch error =  0.18
-->  1 39800 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 39850 chunk_11_50000.pkl
--> train minibatch error =  0.18
-->  1 39900 chunk_11_50000.pkl
training @ iter =  1800 , cost =  0.0998363122344
--> train minibatch error =  0.12
-->  1 40200 chunk_11_50000.pkl
--> train minibatch error =  0.24
-->  1 40250 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 40600 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 40750 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 41100 chunk_11_50000.pkl
--> train minibatch error =  0.22
-->  1 41800 chunk_11_50000.pkl
--> train minibatch error =  0.18
-->  1 41850 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 41900 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 42300 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 42350 chunk_11_50000.pkl
--> train minibatch error =  0.16
-->  1 42450 chunk_11_50000.pkl
--> train minibatch error =  0.24
-->  1 42500 chunk_11_50000.pkl
--> train minibatch error =  0.2
-->  1 42800 chunk_11_50000.pkl
--> train minibatch error =  0.18
-->  1 42900 chunk_11_50000.pkl
--> train minibatch error =  0.16
-->  1 43350 chunk_11_50000.pkl
--> train minibatch error =  0.14
-->  1 43400 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 43450 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 44350 chunk_11_50000.pkl
training @ iter =  1900 , cost =  0.183460846543
--> train minibatch error =  0.14
-->  1 45100 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 45800 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 47050 chunk_11_50000.pkl
--> train minibatch error =  0.12
-->  1 47500 chunk_11_50000.pkl
iter  1999  validation
epoch 1, iter 2000, validation error 2.775000 %
epoch 1, iter 2000, train minibatch error 0.000000 %
epoch 1, iter 2000, train buffer error 1.600000 %
patience =  50000 0.99 3998
FPR, FNR =  0.0395340512078 0.0160187176764
training @ iter =  2000 , cost =  0.0199856515974
--> train minibatch error =  0.12
-->  2 50 chunk_12_50000.pkl
--> train minibatch error =  0.14
-->  2 100 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 3750 chunk_12_50000.pkl
--> train minibatch error =  0.16
-->  2 4800 chunk_12_50000.pkl
--> train minibatch error =  0.14
-->  2 4950 chunk_12_50000.pkl
training @ iter =  2100 , cost =  0.223298951983
--> train minibatch error =  0.12
-->  2 5600 chunk_12_50000.pkl
--> train minibatch error =  0.18
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.16
-->  2 6550 chunk_12_50000.pkl
--> train minibatch error =  0.2
-->  2 6600 chunk_12_50000.pkl
--> train minibatch error =  0.18
-->  2 6650 chunk_12_50000.pkl
--> train minibatch error =  0.16
-->  2 7150 chunk_12_50000.pkl
training @ iter =  2200 , cost =  0.0361763052642
training @ iter =  2300 , cost =  0.0198799353093
--> train minibatch error =  0.12
-->  2 17000 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 18100 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 18750 chunk_12_50000.pkl
training @ iter =  2400 , cost =  0.125074878335
training @ iter =  2500 , cost =  0.0487321466208
training @ iter =  2600 , cost =  0.064605653286
--> train minibatch error =  0.12
-->  2 34450 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 34700 chunk_12_50000.pkl
--> train minibatch error =  0.22
-->  2 34850 chunk_12_50000.pkl
--> train minibatch error =  0.16
-->  2 34900 chunk_12_50000.pkl
--> train minibatch error =  0.26
-->  2 34950 chunk_12_50000.pkl
training @ iter =  2700 , cost =  0.565871179104
--> train minibatch error =  0.14
-->  2 35000 chunk_12_50000.pkl
--> train minibatch error =  0.14
-->  2 38100 chunk_12_50000.pkl
training @ iter =  2800 , cost =  0.0339034423232
--> train minibatch error =  0.16
-->  2 40800 chunk_12_50000.pkl
--> train minibatch error =  0.16
-->  2 42850 chunk_12_50000.pkl
training @ iter =  2900 , cost =  0.207094490528
--> train minibatch error =  0.14
-->  2 49700 chunk_12_50000.pkl
training @ iter =  3000 , cost =  0.197338327765
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  3100 , cost =  0.0929209291935
training @ iter =  3200 , cost =  0.133010983467
--> train minibatch error =  0.18
-->  3 10200 chunk_13_50000.pkl
--> train minibatch error =  0.36
-->  3 10250 chunk_13_50000.pkl
training @ iter =  3300 , cost =  0.0696103423834
--> train minibatch error =  0.14
-->  3 15500 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 17150 chunk_13_50000.pkl
--> train minibatch error =  0.18
-->  3 17200 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 17600 chunk_13_50000.pkl
--> train minibatch error =  0.16
-->  3 18350 chunk_13_50000.pkl
--> train minibatch error =  0.36
-->  3 18400 chunk_13_50000.pkl
training @ iter =  3400 , cost =  0.0676417276263
--> train minibatch error =  0.18
-->  3 20250 chunk_13_50000.pkl
--> train minibatch error =  0.22
-->  3 20300 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 23200 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 24650 chunk_13_50000.pkl
training @ iter =  3500 , cost =  0.048806220293
--> train minibatch error =  0.16
-->  3 27500 chunk_13_50000.pkl
training @ iter =  3600 , cost =  0.00934867933393
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 34300 chunk_13_50000.pkl
--> train minibatch error =  0.2
-->  3 34350 chunk_13_50000.pkl
--> train minibatch error =  0.2
-->  3 34400 chunk_13_50000.pkl
--> train minibatch error =  0.16
-->  3 34450 chunk_13_50000.pkl
--> train minibatch error =  0.18
-->  3 34650 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 34700 chunk_13_50000.pkl
--> train minibatch error =  0.16
-->  3 34750 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 34800 chunk_13_50000.pkl
training @ iter =  3700 , cost =  0.0370317324996
--> train minibatch error =  0.12
-->  3 36700 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 37000 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 37450 chunk_13_50000.pkl
training @ iter =  3800 , cost =  0.0663602128625
--> train minibatch error =  0.12
-->  3 40550 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 41600 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 43200 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 43750 chunk_13_50000.pkl
--> train minibatch error =  0.18
-->  3 44050 chunk_13_50000.pkl
training @ iter =  3900 , cost =  0.213103711605
--> train minibatch error =  0.14
-->  3 45000 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 46600 chunk_13_50000.pkl
--> train minibatch error =  0.14
-->  3 46650 chunk_13_50000.pkl
--> train minibatch error =  0.2
-->  3 46950 chunk_13_50000.pkl
--> train minibatch error =  0.24
-->  3 47000 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 47050 chunk_13_50000.pkl
--> train minibatch error =  0.16
-->  3 47800 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 48200 chunk_13_50000.pkl
iter  3999  validation
epoch 1, iter 4000, validation error 2.667000 %
epoch 1, iter 4000, train minibatch error 6.000000 %
epoch 1, iter 4000, train buffer error 1.800000 %
patience =  50000 0.99 7998
FPR, FNR =  0.0408076734133 0.0125741806896
training @ iter =  4000 , cost =  0.401748657227
--> train minibatch error =  0.16
-->  4 0 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 2450 chunk_14_50000.pkl
training @ iter =  4100 , cost =  0.0595741122961
--> train minibatch error =  0.12
-->  4 5900 chunk_14_50000.pkl
training @ iter =  4200 , cost =  0.0451503954828
--> train minibatch error =  0.36
-->  4 14950 chunk_14_50000.pkl
training @ iter =  4300 , cost =  0.224488541484
training @ iter =  4400 , cost =  0.265493035316
--> train minibatch error =  0.16
-->  4 24200 chunk_14_50000.pkl
training @ iter =  4500 , cost =  0.0141311474144
training @ iter =  4600 , cost =  0.0343164876103
training @ iter =  4700 , cost =  0.0140123786405
--> train minibatch error =  0.14
-->  4 36550 chunk_14_50000.pkl
--> train minibatch error =  0.12
-->  4 39800 chunk_14_50000.pkl
--> train minibatch error =  0.38
-->  4 39850 chunk_14_50000.pkl
training @ iter =  4800 , cost =  0.0608549751341
training @ iter =  4900 , cost =  0.0299105159938
--> train minibatch error =  0.16
-->  4 46200 chunk_14_50000.pkl
training @ iter =  5000 , cost =  0.0258595664054
--> train minibatch error =  0.18
-->  5 2600 chunk_15_50000.pkl
training @ iter =  5100 , cost =  0.0424499697983
--> train minibatch error =  0.34
-->  5 5900 chunk_15_50000.pkl
training @ iter =  5200 , cost =  0.0299893468618
training @ iter =  5300 , cost =  0.0116026969627
--> train minibatch error =  0.2
-->  5 18000 chunk_15_50000.pkl
--> train minibatch error =  0.14
-->  5 18600 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 18900 chunk_15_50000.pkl
training @ iter =  5400 , cost =  0.215133786201
--> train minibatch error =  0.16
-->  5 20900 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 22200 chunk_15_50000.pkl
--> train minibatch error =  0.26
-->  5 23350 chunk_15_50000.pkl
--> train minibatch error =  0.26
-->  5 23400 chunk_15_50000.pkl
--> train minibatch error =  0.16
-->  5 23450 chunk_15_50000.pkl
--> train minibatch error =  0.18
-->  5 23950 chunk_15_50000.pkl
training @ iter =  5500 , cost =  0.0594535246491
--> train minibatch error =  0.16
-->  5 25350 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 25600 chunk_15_50000.pkl
--> train minibatch error =  0.12
-->  5 26700 chunk_15_50000.pkl
training @ iter =  5600 , cost =  0.0321693047881
training @ iter =  5700 , cost =  0.0407317578793
training @ iter =  5800 , cost =  0.01089419052
training @ iter =  5900 , cost =  0.112730696797
--> train minibatch error =  0.12
-->  5 47750 chunk_15_50000.pkl
iter  5999  validation
epoch 1, iter 6000, validation error 2.903000 %
epoch 1, iter 6000, train minibatch error 2.000000 %
epoch 1, iter 6000, train buffer error 2.700000 %
training @ iter =  6000 , cost =  0.00610360456631
training @ iter =  6100 , cost =  0.177794843912
training @ iter =  6200 , cost =  0.00625770445913
--> train minibatch error =  0.12
-->  6 10150 chunk_16_50000.pkl
training @ iter =  6300 , cost =  0.413436710835
training @ iter =  6400 , cost =  0.015272536315
training @ iter =  6500 , cost =  0.0983220636845
training @ iter =  6600 , cost =  0.0271958056837
--> train minibatch error =  0.14
-->  6 30700 chunk_16_50000.pkl
--> train minibatch error =  0.12
-->  6 33250 chunk_16_50000.pkl
training @ iter =  6700 , cost =  0.104908578098
--> train minibatch error =  0.12
-->  6 37000 chunk_16_50000.pkl
--> train minibatch error =  0.16
-->  6 37050 chunk_16_50000.pkl
--> train minibatch error =  0.2
-->  6 37150 chunk_16_50000.pkl
--> train minibatch error =  0.18
-->  6 37200 chunk_16_50000.pkl
--> train minibatch error =  0.18
-->  6 37650 chunk_16_50000.pkl
--> train minibatch error =  0.16
-->  6 37700 chunk_16_50000.pkl
training @ iter =  6800 , cost =  0.00716245779768
--> train minibatch error =  0.16
-->  6 41000 chunk_16_50000.pkl
--> train minibatch error =  0.14
-->  6 41050 chunk_16_50000.pkl
--> train minibatch error =  0.14
-->  6 41650 chunk_16_50000.pkl
training @ iter =  6900 , cost =  0.0102434754372
--> train minibatch error =  0.12
-->  6 47200 chunk_16_50000.pkl
training @ iter =  7000 , cost =  0.104331403971
--> train minibatch error =  0.34
-->  7 1500 chunk_17_50000.pkl
--> train minibatch error =  0.22
-->  7 1550 chunk_17_50000.pkl
training @ iter =  7100 , cost =  0.0473112314939
training @ iter =  7200 , cost =  0.0107564087957
training @ iter =  7300 , cost =  0.100074402988
training @ iter =  7400 , cost =  0.107208140194
training @ iter =  7500 , cost =  0.0815980061889
--> train minibatch error =  0.14
-->  7 25250 chunk_17_50000.pkl
--> train minibatch error =  0.12
-->  7 25300 chunk_17_50000.pkl
training @ iter =  7600 , cost =  0.021017132327
--> train minibatch error =  0.16
-->  7 33350 chunk_17_50000.pkl
--> train minibatch error =  0.12
-->  7 33450 chunk_17_50000.pkl
--> train minibatch error =  0.18
-->  7 34400 chunk_17_50000.pkl
training @ iter =  7700 , cost =  0.0787287279963
training @ iter =  7800 , cost =  0.0216153953224
--> train minibatch error =  0.14
-->  7 44700 chunk_17_50000.pkl
training @ iter =  7900 , cost =  0.00835999473929
--> train minibatch error =  0.12
-->  7 45300 chunk_17_50000.pkl
--> train minibatch error =  0.18
-->  7 47350 chunk_17_50000.pkl
iter  7999  validation
epoch 1, iter 8000, validation error 1.685000 %
epoch 1, iter 8000, train minibatch error 2.000000 %
epoch 1, iter 8000, train buffer error 1.000000 %
patience =  50000 0.99 15998
FPR, FNR =  0.0223503099475 0.0113949358994
training @ iter =  8000 , cost =  0.0287385005504
--> train minibatch error =  0.28
-->  8 4750 chunk_18_50000.pkl
training @ iter =  8100 , cost =  0.210034787655
--> train minibatch error =  0.14
-->  8 5100 chunk_18_50000.pkl
training @ iter =  8200 , cost =  0.00763380154967
training @ iter =  8300 , cost =  0.250955224037
training @ iter =  8400 , cost =  0.0490994676948
training @ iter =  8500 , cost =  0.0397598817945
training @ iter =  8600 , cost =  0.00634431187063
--> train minibatch error =  0.24
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 30650 chunk_18_50000.pkl
--> train minibatch error =  0.2
-->  8 33600 chunk_18_50000.pkl
training @ iter =  8700 , cost =  0.101591184735
--> train minibatch error =  0.14
-->  8 36250 chunk_18_50000.pkl
--> train minibatch error =  0.18
-->  8 36300 chunk_18_50000.pkl
training @ iter =  8800 , cost =  0.0162095949054
--> train minibatch error =  0.12
-->  8 40350 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 42500 chunk_18_50000.pkl
training @ iter =  8900 , cost =  0.0892947763205
--> train minibatch error =  0.24
-->  8 46100 chunk_18_50000.pkl
training @ iter =  9000 , cost =  0.0095701245591
--> train minibatch error =  0.12
-->  9 1200 chunk_19_50000.pkl
--> train minibatch error =  0.26
-->  9 1250 chunk_19_50000.pkl
training @ iter =  9100 , cost =  0.0376122035086
--> train minibatch error =  0.14
-->  9 7150 chunk_19_50000.pkl
training @ iter =  9200 , cost =  0.232988238335
training @ iter =  9300 , cost =  0.125035211444
--> train minibatch error =  0.18
-->  9 15300 chunk_19_50000.pkl
training @ iter =  9400 , cost =  0.0786760002375
--> train minibatch error =  0.18
-->  9 20550 chunk_19_50000.pkl
training @ iter =  9500 , cost =  0.0205473806709
--> train minibatch error =  0.2
-->  9 26750 chunk_19_50000.pkl
--> train minibatch error =  0.36
-->  9 26800 chunk_19_50000.pkl
--> train minibatch error =  0.24
-->  9 26850 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 27000 chunk_19_50000.pkl
--> train minibatch error =  0.22
-->  9 27100 chunk_19_50000.pkl
--> train minibatch error =  0.22
-->  9 27150 chunk_19_50000.pkl
--> train minibatch error =  0.14
-->  9 27300 chunk_19_50000.pkl
--> train minibatch error =  0.22
-->  9 27950 chunk_19_50000.pkl
--> train minibatch error =  0.42
-->  9 28000 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 29850 chunk_19_50000.pkl
--> train minibatch error =  0.12
-->  9 29950 chunk_19_50000.pkl
training @ iter =  9600 , cost =  0.181436523795
--> train minibatch error =  0.12
-->  9 30750 chunk_19_50000.pkl
--> train minibatch error =  0.16
-->  9 30850 chunk_19_50000.pkl
--> train minibatch error =  0.16
-->  9 31700 chunk_19_50000.pkl
training @ iter =  9700 , cost =  0.00491885468364
training @ iter =  9800 , cost =  0.113759323955
training @ iter =  9900 , cost =  0.0117029380053
--> train minibatch error =  0.12
-->  9 45100 chunk_19_50000.pkl
--> train minibatch error =  0.2
-->  9 45150 chunk_19_50000.pkl
--> train minibatch error =  0.14
-->  9 49500 chunk_19_50000.pkl
--> train minibatch error =  0.16
-->  9 49550 chunk_19_50000.pkl
iter  9999  validation
epoch 1, iter 10000, validation error 4.831000 %
epoch 1, iter 10000, train minibatch error 10.000000 %
epoch 1, iter 10000, train buffer error 3.400000 %
training @ iter =  10000 , cost =  0.11371537298
--> train minibatch error =  0.12
-->  10 50 chunk_20_50000.pkl
--> train minibatch error =  0.14
-->  10 350 chunk_20_50000.pkl
--> train minibatch error =  0.14
-->  10 1650 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 2400 chunk_20_50000.pkl
