Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [16 32 48 64] (4,)
--> train minibatch error =  0.2
-->  11 31600 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 33200 chunk_21_50000.pkl
--> train minibatch error =  0.3
-->  11 33450 chunk_21_50000.pkl
--> train minibatch error =  0.4
-->  11 33500 chunk_21_50000.pkl
--> train minibatch error =  0.54
-->  11 33550 chunk_21_50000.pkl
training @ iter =  11700 , cost =  0.00700465263799
training @ iter =  11800 , cost =  0.0063531124033
--> train minibatch error =  0.12
-->  11 40750 chunk_21_50000.pkl
--> train minibatch error =  0.18
-->  11 41250 chunk_21_50000.pkl
--> train minibatch error =  0.14
-->  11 41400 chunk_21_50000.pkl
training @ iter =  11900 , cost =  0.0169902816415
iter  11999  validation
epoch 1, iter 12000, validation error 1.162000 %
epoch 1, iter 12000, train minibatch error 0.000000 %
epoch 1, iter 12000, train buffer error 0.700000 %
patience =  50000 0.99 23998
training @ iter =  12000 , cost =  0.00690804282203
--> train minibatch error =  0.14
-->  12 750 chunk_22_50000.pkl
--> train minibatch error =  0.2
-->  12 800 chunk_22_50000.pkl
--> train minibatch error =  0.24
-->  12 850 chunk_22_50000.pkl
training @ iter =  12100 , cost =  0.00257279444486
training @ iter =  12200 , cost =  0.00646421732381
training @ iter =  12300 , cost =  0.00404596887529
training @ iter =  12400 , cost =  0.0182353034616
training @ iter =  12500 , cost =  0.0116505809128
training @ iter =  12600 , cost =  0.0160410031676
training @ iter =  12700 , cost =  0.00475072488189
training @ iter =  12800 , cost =  0.00820944551378
training @ iter =  12900 , cost =  0.0698648616672
--> train minibatch error =  0.14
-->  12 47350 chunk_22_50000.pkl
training @ iter =  13000 , cost =  0.070263504982
training @ iter =  13100 , cost =  0.114252999425
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  13200 , cost =  0.0332349613309
training @ iter =  13300 , cost =  0.22772154212
training @ iter =  13400 , cost =  0.126390054822
--> train minibatch error =  0.14
-->  13 23900 chunk_23_50000.pkl
--> train minibatch error =  0.14
-->  13 24000 chunk_23_50000.pkl
training @ iter =  13500 , cost =  0.00179029558785
training @ iter =  13600 , cost =  0.0158432871103
training @ iter =  13700 , cost =  0.124274753034
training @ iter =  13800 , cost =  0.00476934947073
--> train minibatch error =  0.16
-->  13 40250 chunk_23_50000.pkl
training @ iter =  13900 , cost =  0.0147932525724
iter  13999  validation
epoch 1, iter 14000, validation error 1.105000 %
epoch 1, iter 14000, train minibatch error 0.000000 %
epoch 1, iter 14000, train buffer error 0.400000 %
patience =  50000 0.99 27998
training @ iter =  14000 , cost =  0.100039713085
--> train minibatch error =  0.14
-->  14 900 chunk_24_50000.pkl
training @ iter =  14100 , cost =  0.0561524443328
training @ iter =  14200 , cost =  0.0219406802207
training @ iter =  14300 , cost =  0.0028226217255
training @ iter =  14400 , cost =  0.0129354521632
training @ iter =  14500 , cost =  0.0765421688557
training @ iter =  14600 , cost =  0.156775921583
training @ iter =  14700 , cost =  0.011117159389
--> train minibatch error =  0.12
-->  14 36450 chunk_24_50000.pkl
training @ iter =  14800 , cost =  0.0113430609927
training @ iter =  14900 , cost =  0.0660850778222
training @ iter =  15000 , cost =  0.0214004795998
training @ iter =  15100 , cost =  0.00474671507254
training @ iter =  15200 , cost =  0.0649045780301
training @ iter =  15300 , cost =  0.00671606184915
training @ iter =  15400 , cost =  0.0798350423574
training @ iter =  15500 , cost =  0.00219546887092
training @ iter =  15600 , cost =  0.00582213280722
training @ iter =  15700 , cost =  0.0136413648725
training @ iter =  15800 , cost =  0.015712916851
training @ iter =  15900 , cost =  0.00201700185426
iter  15999  validation
epoch 1, iter 16000, validation error 1.242000 %
epoch 1, iter 16000, train minibatch error 4.000000 %
epoch 1, iter 16000, train buffer error 1.100000 %
training @ iter =  16000 , cost =  0.0547750815749
training @ iter =  16100 , cost =  0.0283196587116
training @ iter =  16200 , cost =  0.0993443131447
training @ iter =  16300 , cost =  0.0811674520373
training @ iter =  16400 , cost =  0.0822412222624
training @ iter =  16500 , cost =  0.00924706738442
training @ iter =  16600 , cost =  0.0248053018004
training @ iter =  16700 , cost =  0.0332893952727
training @ iter =  16800 , cost =  0.00335700064898
training @ iter =  16900 , cost =  0.111326567829
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  17000 , cost =  0.00550031010062
training @ iter =  17100 , cost =  0.0708711445332
training @ iter =  17200 , cost =  0.00555222155526
training @ iter =  17300 , cost =  0.00530153466389
training @ iter =  17400 , cost =  0.122627049685
training @ iter =  17500 , cost =  0.0438207276165
training @ iter =  17600 , cost =  0.131784081459
training @ iter =  17700 , cost =  0.0209939759225
training @ iter =  17800 , cost =  0.0383756533265
training @ iter =  17900 , cost =  0.170672222972
iter  17999  validation
epoch 1, iter 18000, validation error 1.037000 %
epoch 1, iter 18000, train minibatch error 0.000000 %
epoch 1, iter 18000, train buffer error 0.800000 %
patience =  50000 0.99 35998
training @ iter =  18000 , cost =  0.274026364088
training @ iter =  18100 , cost =  0.158486753702
training @ iter =  18200 , cost =  0.0298552270979
training @ iter =  18300 , cost =  0.0118892490864
training @ iter =  18400 , cost =  0.00441224500537
training @ iter =  18500 , cost =  0.0155861126259
training @ iter =  18600 , cost =  0.00189677951857
training @ iter =  18700 , cost =  0.00199218397029
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  18800 , cost =  0.00596899027005
--> train minibatch error =  0.12
-->  19 6150 chunk_4_50000.pkl
training @ iter =  18900 , cost =  0.00523212132975
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  19000 , cost =  0.00665128463879
training @ iter =  19100 , cost =  0.00861376803368
training @ iter =  19200 , cost =  0.121416032314
--> train minibatch error =  0.12
-->  19 25550 chunk_4_50000.pkl
training @ iter =  19300 , cost =  0.0565412342548
training @ iter =  19400 , cost =  0.00278907478787
training @ iter =  19500 , cost =  0.00993756577373
--> train minibatch error =  0.14
-->  19 41400 chunk_4_50000.pkl
training @ iter =  19600 , cost =  0.01131333597
training @ iter =  19700 , cost =  0.0181715171784
training @ iter =  19800 , cost =  0.00382324401289
--> train minibatch error =  0.26
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.46
-->  20 6000 chunk_5_50000.pkl
training @ iter =  19900 , cost =  0.0133248567581
iter  19999  validation
epoch 1, iter 20000, validation error 1.107000 %
epoch 1, iter 20000, train minibatch error 0.000000 %
epoch 1, iter 20000, train buffer error 0.700000 %
training @ iter =  20000 , cost =  0.00652350950986
training @ iter =  20100 , cost =  0.0830276682973
training @ iter =  20200 , cost =  0.00834262743592
training @ iter =  20300 , cost =  0.00999066140503
training @ iter =  20400 , cost =  0.00333519210108
training @ iter =  20500 , cost =  0.0332761853933
training @ iter =  20600 , cost =  0.00512701878324
training @ iter =  20700 , cost =  0.00310268672183
training @ iter =  20800 , cost =  0.00512322410941
training @ iter =  20900 , cost =  0.01252645161
training @ iter =  21000 , cost =  0.00229408172891
training @ iter =  21100 , cost =  0.00569565407932
training @ iter =  21200 , cost =  0.092845402658
--> train minibatch error =  0.12
-->  21 24300 chunk_6_50000.pkl
training @ iter =  21300 , cost =  0.00166241498664
training @ iter =  21400 , cost =  0.0438342317939
training @ iter =  21500 , cost =  0.00447372207418
training @ iter =  21600 , cost =  0.0081269685179
training @ iter =  21700 , cost =  0.00179427268449
training @ iter =  21800 , cost =  0.00102298671845
training @ iter =  21900 , cost =  0.0122869722545
iter  21999  validation
epoch 1, iter 22000, validation error 0.949000 %
epoch 1, iter 22000, train minibatch error 0.000000 %
epoch 1, iter 22000, train buffer error 0.900000 %
patience =  50000 0.99 43998
training @ iter =  22000 , cost =  0.0134248724207
training @ iter =  22100 , cost =  0.0028381079901
training @ iter =  22200 , cost =  0.0316844135523
training @ iter =  22300 , cost =  0.00196236465126
training @ iter =  22400 , cost =  0.0128934355453
training @ iter =  22500 , cost =  0.0439007729292
training @ iter =  22600 , cost =  0.00330862868577
training @ iter =  22700 , cost =  0.00536833703518
training @ iter =  22800 , cost =  0.00340896705166
training @ iter =  22900 , cost =  0.00234776944853
training @ iter =  23000 , cost =  0.00240753614344
training @ iter =  23100 , cost =  0.173318341374
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
--> train minibatch error =  0.22
-->  23 21450 chunk_8_50000.pkl
--> train minibatch error =  0.42
-->  23 21500 chunk_8_50000.pkl
training @ iter =  23200 , cost =  0.02290674299
--> train minibatch error =  0.14
-->  23 25950 chunk_8_50000.pkl
training @ iter =  23300 , cost =  0.0616714060307
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 31950 chunk_8_50000.pkl
--> train minibatch error =  0.22
-->  23 32000 chunk_8_50000.pkl
training @ iter =  23400 , cost =  0.00497570168227
training @ iter =  23500 , cost =  0.0208164881915
training @ iter =  23600 , cost =  0.00474417768419
--> train minibatch error =  0.18
-->  23 44900 chunk_8_50000.pkl
training @ iter =  23700 , cost =  0.00171294179745
training @ iter =  23800 , cost =  0.034331612289
training @ iter =  23900 , cost =  0.00196587177925
iter  23999  validation
epoch 1, iter 24000, validation error 1.498000 %
epoch 1, iter 24000, train minibatch error 0.000000 %
epoch 1, iter 24000, train buffer error 2.200000 %
training @ iter =  24000 , cost =  0.0557296648622
training @ iter =  24100 , cost =  0.0712523683906
training @ iter =  24200 , cost =  0.0246302038431
training @ iter =  24300 , cost =  0.161733567715
training @ iter =  24400 , cost =  0.0143864322454
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.56
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.44
-->  24 34850 chunk_9_50000.pkl
training @ iter =  24500 , cost =  0.00374920968898
training @ iter =  24600 , cost =  0.0841765478253
training @ iter =  24700 , cost =  0.10725852102
training @ iter =  24800 , cost =  0.0181829184294
training @ iter =  24900 , cost =  0.0114973345771
training @ iter =  25000 , cost =  0.00668671587482
training @ iter =  25100 , cost =  0.0077366461046
training @ iter =  25200 , cost =  0.0079189715907
training @ iter =  25300 , cost =  0.00662359176204
training @ iter =  25400 , cost =  0.00175245269202
training @ iter =  25500 , cost =  0.00727620860562
training @ iter =  25600 , cost =  0.0340869538486
training @ iter =  25700 , cost =  0.0367624945939
training @ iter =  25800 , cost =  0.00686003966257
--> train minibatch error =  0.12
-->  1 5450 chunk_11_50000.pkl
--> train minibatch error =  0.24
-->  1 5500 chunk_11_50000.pkl
training @ iter =  25900 , cost =  0.00427960790694
iter  25999  validation
epoch 2, iter 26000, validation error 1.004000 %
epoch 2, iter 26000, train minibatch error 2.000000 %
epoch 2, iter 26000, train buffer error 0.400000 %
training @ iter =  26000 , cost =  0.0069639547728
training @ iter =  26100 , cost =  0.01897983253
training @ iter =  26200 , cost =  0.0625589266419
training @ iter =  26300 , cost =  0.151017919183
training @ iter =  26400 , cost =  0.0227675922215
training @ iter =  26500 , cost =  0.004650444258
training @ iter =  26600 , cost =  0.00182712357491
training @ iter =  26700 , cost =  0.0107609368861
training @ iter =  26800 , cost =  0.22296051681
--> train minibatch error =  0.14
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.26
-->  2 6600 chunk_12_50000.pkl
training @ iter =  26900 , cost =  0.0167593434453
training @ iter =  27000 , cost =  0.0042314203456
training @ iter =  27100 , cost =  0.0431119576097
training @ iter =  27200 , cost =  0.027968628332
training @ iter =  27300 , cost =  0.0276454668492
training @ iter =  27400 , cost =  0.00517291715369
training @ iter =  27500 , cost =  0.0161510985345
training @ iter =  27600 , cost =  0.062664359808
training @ iter =  27700 , cost =  0.0162825305015
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  27800 , cost =  0.0538596585393
training @ iter =  27900 , cost =  0.0150923868641
iter  27999  validation
epoch 2, iter 28000, validation error 0.995000 %
epoch 2, iter 28000, train minibatch error 0.000000 %
epoch 2, iter 28000, train buffer error 0.300000 %
training @ iter =  28000 , cost =  0.00194067764096
training @ iter =  28100 , cost =  0.0148732401431
training @ iter =  28200 , cost =  0.00757374428213
--> train minibatch error =  0.18
-->  3 27600 chunk_13_50000.pkl
training @ iter =  28300 , cost =  0.00414104759693
--> train minibatch error =  0.14
-->  3 32100 chunk_13_50000.pkl
training @ iter =  28400 , cost =  0.00595651147887
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  28500 , cost =  0.14116448164
training @ iter =  28600 , cost =  0.00288188131526
training @ iter =  28700 , cost =  0.0205237362534
training @ iter =  28800 , cost =  0.137589246035
training @ iter =  28900 , cost =  0.106295034289
training @ iter =  29000 , cost =  0.00282984739169
training @ iter =  29100 , cost =  0.0199388936162
training @ iter =  29200 , cost =  0.0838515460491
training @ iter =  29300 , cost =  0.0231535881758
training @ iter =  29400 , cost =  0.00203155586496
training @ iter =  29500 , cost =  0.00516799790785
training @ iter =  29600 , cost =  0.00284294248559
training @ iter =  29700 , cost =  0.00938627403229
training @ iter =  29800 , cost =  0.0172022301704
training @ iter =  29900 , cost =  0.0302820298821
iter  29999  validation
epoch 2, iter 30000, validation error 0.906000 %
epoch 2, iter 30000, train minibatch error 0.000000 %
epoch 2, iter 30000, train buffer error 0.200000 %
patience =  59998 0.99 59998
training @ iter =  30000 , cost =  0.0125271752477
training @ iter =  30100 , cost =  0.0985917076468
training @ iter =  30200 , cost =  0.0153695484623
training @ iter =  30300 , cost =  0.0498121827841
training @ iter =  30400 , cost =  0.0319681875408
training @ iter =  30500 , cost =  0.0252870172262
training @ iter =  30600 , cost =  0.00883450359106
training @ iter =  30700 , cost =  0.101729542017
training @ iter =  30800 , cost =  0.00791668798774
training @ iter =  30900 , cost =  0.003458581632
training @ iter =  31000 , cost =  0.00630702869967
training @ iter =  31100 , cost =  0.0104503491893
training @ iter =  31200 , cost =  0.00546693010256
training @ iter =  31300 , cost =  0.00149636808783
training @ iter =  31400 , cost =  0.00286217266694
training @ iter =  31500 , cost =  0.00108964811079
training @ iter =  31600 , cost =  0.172427713871
training @ iter =  31700 , cost =  0.013097400777
training @ iter =  31800 , cost =  0.00237009907141
training @ iter =  31900 , cost =  0.00574154127389
iter  31999  validation
epoch 2, iter 32000, validation error 0.849000 %
epoch 2, iter 32000, train minibatch error 0.000000 %
epoch 2, iter 32000, train buffer error 0.500000 %
patience =  63998 0.99 63998
training @ iter =  32000 , cost =  0.027416408062
training @ iter =  32100 , cost =  0.0391846783459
training @ iter =  32200 , cost =  0.0195527318865
training @ iter =  32300 , cost =  0.00411197496578
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
--> train minibatch error =  0.12
-->  7 33450 chunk_17_50000.pkl
training @ iter =  32400 , cost =  0.0196019578725
training @ iter =  32500 , cost =  0.0157264173031
training @ iter =  32600 , cost =  0.0088987192139
training @ iter =  32700 , cost =  0.00135862547904
training @ iter =  32800 , cost =  0.0193991418928
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  32900 , cost =  0.0315492860973
training @ iter =  33000 , cost =  0.0247401110828
training @ iter =  33100 , cost =  0.102437458932
training @ iter =  33200 , cost =  0.0180888697505
training @ iter =  33300 , cost =  0.0220841616392
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.48
-->  8 30400 chunk_18_50000.pkl
--> train minibatch error =  0.34
-->  8 30450 chunk_18_50000.pkl
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  33400 , cost =  0.0722755119205
training @ iter =  33500 , cost =  0.0253912154585
training @ iter =  33600 , cost =  0.00195756740868
training @ iter =  33700 , cost =  0.0492586195469
training @ iter =  33800 , cost =  0.00887645967305
training @ iter =  33900 , cost =  0.0113769648597
iter  33999  validation
epoch 2, iter 34000, validation error 0.962000 %
epoch 2, iter 34000, train minibatch error 0.000000 %
epoch 2, iter 34000, train buffer error 0.700000 %
training @ iter =  34000 , cost =  0.144367486238
training @ iter =  34100 , cost =  0.268582642078
training @ iter =  34200 , cost =  0.0563800483942
training @ iter =  34300 , cost =  0.00702531356364
--> train minibatch error =  0.18
-->  9 29950 chunk_19_50000.pkl
training @ iter =  34400 , cost =  0.00155931618065
training @ iter =  34500 , cost =  0.00990814901888
training @ iter =  34600 , cost =  0.118560314178
training @ iter =  34700 , cost =  0.0494346097112
training @ iter =  34800 , cost =  0.00538164377213
training @ iter =  34900 , cost =  0.0218142326921
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 12600 chunk_20_50000.pkl
training @ iter =  35000 , cost =  0.0187203790992
training @ iter =  35100 , cost =  0.00599873671308
